X,Y,Z
0.004539,3.415216,4.539599
0.010386,3.399597,4.535506
0.005451,3.398275,4.536942
0.014837,3.402374,4.534707
0.018368,3.406334,4.534623
0.020634,3.411089,4.535263
0.021414,3.416175,4.536563
0.02063,3.421092,4.538397
0.01836,3.425361,4.540585
0.014825,3.428562,4.542912
0.010372,3.430383,4.545152
0.005437,3.430645,4.547084
0.000502,3.429323,4.54852
-0.003948,3.426546,4.549318
-0.00748,3.422587,4.549402
-0.009746,3.417831,4.548763
-0.010526,3.412745,4.547463
-0.009742,3.407828,4.545629
-0.007471,3.40356,4.543441
-0.003937,3.400359,4.541113
0.000516,3.398537,4.538874
0.01747,3.383995,4.536642
0.008084,3.381481,4.539372
0.025936,3.389277,4.535121
0.032653,3.396809,4.534962
0.036964,3.405855,4.536179
0.038446,3.415528,4.538652
0.036956,3.424881,4.54214
0.032637,3.433,4.546301
0.025914,3.439089,4.550729
0.017444,3.442553,4.554988
0.008057,3.443052,4.558663
-0.001329,3.440538,4.561395
-0.009795,3.435256,4.562914
-0.016513,3.427724,4.563074
-0.020823,3.418679,4.561857
-0.022306,3.409005,4.559384
-0.020815,3.399652,4.555896
-0.016497,3.391533,4.551734
-0.009773,3.385444,4.547307
-0.001304,3.38198,4.543048
0.025098,3.369938,4.542893
0.012179,3.366477,4.546652
0.03675,3.377208,4.540802
0.045996,3.387575,4.540583
0.051929,3.400025,4.542257
0.053969,3.413338,4.545661
0.051917,3.426212,4.550462
0.045974,3.437387,4.55619
0.03672,3.445768,4.562284
0.025062,3.450536,4.568147
0.012141,3.451222,4.573205
-0.000778,3.447762,4.576964
-0.01243,3.440492,4.579055
-0.021675,3.430125,4.579275
-0.027609,3.417675,4.5776
-0.029649,3.404361,4.574196
-0.027597,3.391486,4.569395
-0.021653,3.380312,4.563667
-0.0124,3.371931,4.557574
-0.000742,3.367164,4.551711
0.032523,3.358801,4.553651
0.017336,3.354733,4.55807
0.046221,3.367347,4.551192
0.05709,3.379534,4.550935
0.064065,3.394171,4.552903
0.066463,3.409821,4.556905
0.064051,3.424956,4.562549
0.057064,3.438092,4.569282
0.046186,3.447945,4.576445
0.032481,3.453549,4.583337
0.017292,3.454356,4.589283
0.002105,3.450288,4.593703
-0.011593,3.441742,4.596162
-0.022462,3.429554,4.596419
-0.029437,3.414919,4.594451
-0.031836,3.399268,4.590449
-0.029424,3.384133,4.584805
-0.022436,3.370997,4.578072
-0.011558,3.361144,4.570909
0.002147,3.35554,4.564016
0.039018,3.351675,4.56786
0.02305,3.347396,4.572506
0.053421,3.360661,4.565275
0.06485,3.373475,4.565004
0.072184,3.388864,4.567073
0.074706,3.40532,4.571281
0.072169,3.421234,4.577216
0.064822,3.435046,4.584296
0.053384,3.445406,4.591827
0.038974,3.451298,4.599074
0.023004,3.452148,4.605327
0.007035,3.44787,4.609973
-0.007368,3.438884,4.612558
-0.018796,3.426069,4.61283
-0.02613,3.41068,4.61076
-0.028652,3.394224,4.606552
-0.026116,3.37831,4.600617
-0.018769,3.364498,4.593538
-0.007331,3.354138,4.586006
0.007079,3.348246,4.578759
0.043949,3.349256,4.58413
0.02305,3.347396,4.572506
0.039018,3.351675,4.56786
0.028762,3.345188,4.58855
0.057647,3.357802,4.581672
0.053421,3.360661,4.565275
0.068515,3.36999,4.581414
0.06485,3.373475,4.565004
0.075491,3.384625,4.583383
0.072184,3.388864,4.567073
0.077889,3.400276,4.587385
0.074706,3.40532,4.571281
0.075477,3.415411,4.593029
0.072169,3.421234,4.577216
0.06849,3.428547,4.599761
0.064822,3.435046,4.584296
0.057611,3.4384,4.606925
0.053384,3.445406,4.591827
0.043907,3.444005,4.613817
0.038974,3.451298,4.599074
0.028717,3.444812,4.619764
0.023004,3.452148,4.605327
0.01353,3.440744,4.624183
0.007035,3.44787,4.609973
-0.000168,3.432197,4.626641
-0.007368,3.438884,4.612558
-0.011036,3.420009,4.626899
-0.018796,3.426069,4.61283
-0.018011,3.405374,4.624931
-0.02613,3.41068,4.61076
-0.02041,3.389723,4.620929
-0.028652,3.394224,4.606552
-0.017998,3.374588,4.615284
-0.026116,3.37831,4.600617
-0.011011,3.361452,4.608552
