X,Y,Z
0.001892,3.514323,4.801268
0.00774,3.498628,4.797477
0.002805,3.497333,4.798938
0.01219,3.501389,4.796625
0.015722,3.505347,4.796464
0.017988,3.510114,4.797011
0.018767,3.515223,4.798213
0.017983,3.520175,4.799952
0.015712,3.524485,4.802056
0.012178,3.52773,4.804321
0.007725,3.529595,4.806525
0.00279,3.529894,4.808453
-0.002145,3.5286,4.809914
-0.006595,3.525838,4.810767
-0.010127,3.521881,4.810927
-0.012393,3.517114,4.81038
-0.013172,3.512004,4.809178
-0.012388,3.507052,4.807439
-0.010117,3.502742,4.805335
-0.006583,3.499497,4.803069
-0.00213,3.497633,4.800865
0.014824,3.483051,4.798914
0.005439,3.48059,4.801693
0.02329,3.488303,4.797292
0.030007,3.495831,4.796987
0.034317,3.504899,4.798028
0.035799,3.514618,4.800313
0.034308,3.524037,4.80362
0.029989,3.532235,4.807624
0.023266,3.538408,4.811932
0.014796,3.541953,4.816124
0.005409,3.542523,4.819789
-0.003977,3.540061,4.822569
-0.012443,3.534809,4.824191
-0.01916,3.527282,4.824496
-0.02347,3.518214,4.823455
-0.024952,3.508495,4.821169
-0.023461,3.499075,4.817863
-0.019142,3.490878,4.81386
-0.012419,3.484704,4.809551
-0.003949,3.481159,4.805359
0.022453,3.469118,4.805437
0.009534,3.46573,4.809263
0.034105,3.476347,4.803205
0.04335,3.486708,4.802784
0.049283,3.499188,4.804217
0.051323,3.512565,4.807364
0.04927,3.52553,4.811914
0.043326,3.536813,4.817424
0.034072,3.54531,4.823355
0.022414,3.55019,4.829125
0.009494,3.550973,4.83417
-0.003425,3.547585,4.837996
-0.015077,3.540357,4.840228
-0.024322,3.529995,4.840648
-0.030254,3.517514,4.839214
-0.032294,3.504138,4.836069
-0.030242,3.491173,4.831518
-0.024298,3.47989,4.826007
-0.015043,3.471393,4.820077
-0.003386,3.466514,4.814307
0.029879,3.458191,4.816407
0.014693,3.454209,4.820905
0.043577,3.466689,4.813783
0.054445,3.47887,4.813289
0.061419,3.493541,4.814974
0.063817,3.509267,4.818672
0.061404,3.524508,4.824022
0.054417,3.537772,4.8305
0.043538,3.547761,4.837471
0.029834,3.553497,4.844254
0.014644,3.554418,4.850185
-0.000542,3.550436,4.854682
-0.01424,3.541938,4.857306
-0.025108,3.529757,4.8578
-0.032082,3.515085,4.856116
-0.03448,3.49936,4.852417
-0.032067,3.484118,4.847068
-0.025079,3.470855,4.84059
-0.014201,3.460866,4.833619
-0.000496,3.45513,4.826835
0.036376,3.451342,4.830752
0.020407,3.447154,4.835481
0.050778,3.460277,4.827992
0.062206,3.473085,4.827474
0.069539,3.48851,4.829245
0.07206,3.505046,4.833133
0.069523,3.521071,4.838758
0.062176,3.535018,4.845569
0.050737,3.54552,4.8529
0.036327,3.551551,4.860032
0.020357,3.552521,4.866268
0.004389,3.548332,4.870996
-0.010014,3.539397,4.873755
-0.021441,3.52659,4.874275
-0.028775,3.511163,4.872504
-0.031296,3.494629,4.868615
-0.028759,3.478603,4.862989
-0.021411,3.464657,4.856178
-0.009973,3.454154,4.848848
0.004437,3.448123,4.841716
0.041307,3.449239,4.847066
0.020407,3.447154,4.835481
0.036376,3.451342,4.830752
0.02612,3.445256,4.851563
0.055004,3.457737,4.844441
0.050778,3.460277,4.827992
0.065872,3.469918,4.843947
0.062206,3.473085,4.827474
0.072847,3.484589,4.845633
0.069539,3.48851,4.829245
0.075245,3.500314,4.84933
0.07206,3.505046,4.833133
0.072832,3.515556,4.854681
0.069523,3.521071,4.838758
0.065844,3.52882,4.861158
0.062176,3.535018,4.845569
0.054965,3.538809,4.86813
0.050737,3.54552,4.8529
0.041261,3.544545,4.874913
0.036327,3.551551,4.860032
0.026072,3.545466,4.880843
0.020357,3.552521,4.866268
0.010885,3.541483,4.885341
0.004389,3.548332,4.870996
-0.002813,3.532985,4.887965
-0.010014,3.539397,4.873755
-0.013681,3.520804,4.888459
-0.021441,3.52659,4.874275
-0.020655,3.506133,4.886774
-0.028775,3.511163,4.872504
-0.023053,3.490407,4.883076
-0.031296,3.494629,4.868615
-0.02064,3.475166,4.877727
-0.028759,3.478603,4.862989
-0.013652,3.461902,4.871249
-0.021411,3.464657,4.856178
-0.002774,3.451913,4.864276
-0.009973,3.454154,4.848848
0.010931,3.446177,4.857493
0.004437,3.448123,4.841716
0.044189,3.452089,4.863753
0.031271,3.448701,4.867579
0.055841,3.459318,4.86152
0.065086,3.46968,4.8611
0.071019,3.48216,4.862534
0.073059,3.495537,4.865679
0.071006,3.508501,4.87023
0.065062,3.519784,4.87574
0.055808,3.528281,4.88167
0.04415,3.533161,4.887441
0.03123,3.533944,4.892486
0.018311,3.530557,4.896311
0.006659,3.523328,4.898543
-0.002586,3.512966,4.898964
-0.008518,3.500486,4.897531
-0.010558,3.487109,4.894385
-0.008506,3.474144,4.889834
-0.002562,3.462861,4.884324
0.006693,3.454364,4.878394
0.01835,3.449485,4.872623
0.044741,3.459613,4.879179
0.035356,3.457152,4.881958
0.053207,3.464865,4.877557
0.059924,3.472393,4.877252
0.064234,3.481461,4.878294
0.065716,3.49118,4.880579
0.064225,3.500599,4.883885
0.059906,3.508797,4.887889
0.053183,3.51497,4.892198
0.044713,3.518515,4.896389
0.035326,3.519085,4.900055
0.02594,3.516623,4.902834
0.017474,3.511371,4.904456
0.010757,3.503843,4.904761
0.006447,3.494776,4.90372
0.004965,3.485057,4.901435
0.006456,3.475637,4.898128
0.010775,3.467439,4.894124
0.017498,3.461267,4.889815
0.025968,3.457721,4.885624
0.042909,3.471075,4.891835
0.037974,3.46978,4.893296
0.047359,3.473836,4.890983
0.050891,3.477793,4.890822
0.053157,3.48256,4.891369
0.053936,3.48767,4.892571
0.053152,3.492622,4.89431
0.050881,3.496932,4.896414
0.047347,3.500177,4.89868
0.042894,3.502041,4.900883
0.037959,3.502341,4.902811
0.033024,3.501046,4.904272
0.028574,3.498285,4.905124
0.025042,3.494328,4.905285
0.022776,3.48956,4.904737
0.021997,3.484451,4.903536
0.022781,3.479499,4.901797
0.025052,3.475189,4.899692
0.028586,3.471944,4.897427
0.033039,3.470079,4.895223
0.038871,3.485352,4.900481
-0.54084,3.494827,4.90037
-0.538495,3.511838,4.900191
-0.543287,3.511646,4.89792
-0.547729,3.509833,4.895653
-0.551384,3.506575,4.89361
-0.553897,3.502189,4.891991
-0.55502,3.497107,4.890955
