X,Y,Z
0.58929,3.725435,4.549298
0.595136,3.71064,4.542833
0.590202,3.709111,4.544047
0.599586,3.713508,4.542473
0.603118,3.717433,4.543003
0.605384,3.722032,4.544372
0.606163,3.726854,4.546443
0.60538,3.731428,4.549018
0.60311,3.735306,4.551842
0.599575,3.738107,4.554637
0.595123,3.739559,4.557133
0.590188,3.739518,4.559083
0.585254,3.737989,4.560298
0.580803,3.735121,4.560658
0.577272,3.731196,4.560128
0.575006,3.726598,4.558759
0.574226,3.721775,4.556686
0.57501,3.717201,4.554113
0.57728,3.713324,4.551289
0.580814,3.710522,4.548493
0.585267,3.70907,4.545998
0.602221,3.695051,4.541534
0.592836,3.692143,4.543845
0.610686,3.700505,4.54085
0.617403,3.707972,4.541859
0.621714,3.71672,4.544461
0.623196,3.725893,4.548404
0.621706,3.734593,4.5533
0.617388,3.741969,4.55867
0.610665,3.747297,4.563989
0.602196,3.750058,4.568736
0.592809,3.749981,4.572446
0.583424,3.747072,4.574756
0.574959,3.741618,4.57544
0.568242,3.734152,4.574432
0.563931,3.725404,4.571829
0.562449,3.716231,4.567886
0.563939,3.707531,4.56299
0.568257,3.700155,4.557621
0.57498,3.694827,4.552301
0.583449,3.692066,4.547554
0.609851,3.680195,4.545531
0.596933,3.676193,4.54871
0.621502,3.687703,4.544589
0.630747,3.697979,4.545978
0.63668,3.71002,4.54956
0.638721,3.722645,4.554986
0.636669,3.734619,4.561725
0.630726,3.744771,4.569116
0.621473,3.752105,4.576437
0.609817,3.755906,4.58297
0.596897,3.755799,4.588077
0.583979,3.751796,4.591257
0.572328,3.744289,4.592198
0.563083,3.734012,4.59081
0.55715,3.721972,4.587227
0.555109,3.709347,4.581801
0.557161,3.697372,4.575062
0.563104,3.687221,4.567671
0.572357,3.679886,4.56035
0.584013,3.676086,4.553817
0.617279,3.667526,4.55443
0.602093,3.662821,4.558168
0.630976,3.676351,4.553323
0.641844,3.688432,4.554955
0.648819,3.702587,4.559167
0.651218,3.717428,4.565545
0.648806,3.731505,4.573468
0.641819,3.743439,4.582157
0.630942,3.752062,4.590763
0.617239,3.756529,4.598443
0.602051,3.756403,4.604446
0.586865,3.751698,4.608184
0.573168,3.742873,4.609292
0.562299,3.730792,4.607659
0.555325,3.716637,4.603448
0.552926,3.701796,4.597069
0.555338,3.687719,4.589147
0.562324,3.675785,4.580458
0.573201,3.667163,4.571852
0.586905,3.662696,4.564171
0.623778,3.658284,4.567362
0.60781,3.653336,4.571292
0.63818,3.667564,4.566198
0.649607,3.680266,4.567914
0.656941,3.695148,4.572342
0.659463,3.710755,4.579049
0.656927,3.725556,4.587379
0.649581,3.738104,4.596515
0.638144,3.747169,4.605564
0.623736,3.751867,4.61364
0.607766,3.751735,4.619952
0.591799,3.746787,4.623882
0.577397,3.737508,4.625047
0.565969,3.724806,4.62333
0.558635,3.709923,4.618902
0.556113,3.694317,4.612195
0.558649,3.679516,4.603866
0.565995,3.666968,4.594729
0.577432,3.657902,4.58568
0.591841,3.653205,4.577605
0.628711,3.653374,4.58306
0.60781,3.653336,4.571292
0.623778,3.658284,4.567362
0.613526,3.648669,4.586798
0.642409,3.662199,4.581953
