X,Y,Z
0.393279,3.559619,4.864711
0.399127,3.544225,4.859842
0.394192,3.542832,4.861209
0.403577,3.547039,4.859182
0.407108,3.550997,4.859295
0.409374,3.555715,4.860173
0.410153,3.560729,4.861725
0.409369,3.565549,4.863802
0.407099,3.569703,4.866201
0.403564,3.572783,4.868686
0.399111,3.57449,4.871015
0.394176,3.574655,4.872958
0.389242,3.573262,4.874327
0.384791,3.570448,4.874986
0.38126,3.566489,4.874871
0.378994,3.561771,4.873995
0.378215,3.556757,4.872443
0.378999,3.551937,4.870365
0.38127,3.547784,4.867966
0.384804,3.544703,4.865481
0.389257,3.542997,4.863153
0.406212,3.528586,4.860194
0.396826,3.525937,4.862797
0.414677,3.533938,4.85894
0.421394,3.541469,4.859157
0.425704,3.550443,4.860824
0.427186,3.55998,4.863777
0.425695,3.569148,4.867729
0.421376,3.577048,4.872292
0.414653,3.582908,4.877018
0.406183,3.586154,4.881446
0.396796,3.586467,4.885143
0.38741,3.583818,4.887746
0.378945,3.578466,4.889
0.372228,3.570935,4.888783
0.367918,3.561962,4.887116
0.366436,3.552424,4.884162
0.367928,3.543257,4.880211
0.372246,3.535356,4.875648
0.378969,3.529497,4.870922
0.387439,3.526251,4.866493
0.413841,3.514234,4.865736
0.400923,3.510589,4.869318
0.425493,3.521601,4.864009
0.434738,3.531967,4.864307
0.44067,3.544318,4.866601
0.44271,3.557445,4.870667
0.440657,3.570062,4.876106
0.434713,3.580936,4.882386
0.425459,3.589001,4.888891
0.413802,3.593469,4.894987
0.400881,3.5939,4.900074
0.387963,3.590255,4.903656
0.376311,3.582889,4.905383
0.367067,3.572522,4.905084
0.361135,3.560171,4.902791
0.359095,3.547045,4.898725
0.361147,3.534426,4.893286
0.367092,3.523553,4.887006
0.376346,3.515488,4.880501
0.388003,3.51102,4.874405
0.421268,3.502574,4.875922
0.406082,3.498288,4.880134
0.434966,3.511233,4.873892
0.445833,3.52342,4.874243
0.452808,3.53794,4.87694
0.455205,3.553371,4.881719
0.452792,3.568205,4.888113
0.445805,3.580987,4.895495
0.434926,3.590468,4.903142
0.421222,3.59572,4.910308
0.406033,3.596227,4.916289
0.390847,3.591942,4.9205
0.37715,3.583282,4.92253
0.366282,3.571096,4.922179
0.359308,3.556576,4.919482
0.35691,3.541145,4.914702
0.359323,3.526312,4.908309
0.366311,3.513529,4.900927
0.377189,3.504047,4.893279
0.390894,3.498796,4.886114
0.427766,3.494747,4.889756
0.411798,3.49024,4.894184
0.442168,3.503852,4.887622
0.453595,3.516665,4.887991
0.460928,3.531931,4.890827
0.463449,3.548158,4.895852
0.460912,3.563754,4.902575
0.453565,3.577195,4.910336
0.442126,3.587164,4.918378
0.427717,3.592685,4.925912
0.411747,3.59322,4.932201
0.395779,3.588713,4.936629
0.381377,3.579607,4.938763
0.36995,3.566795,4.938394
0.362617,3.551528,4.935558
0.360096,3.535303,4.930533
0.362633,3.519706,4.92381
0.36998,3.506265,4.916049
0.381419,3.496296,4.908007
0.395828,3.490774,4.900473
0.432698,3.491518,4.905885
0.411798,3.49024,4.894184
0.427766,3.494747,4.889756
0.417512,3.487233,4.910096
0.446395,3.500178,4.903855
0.442168,3.503852,4.887622
0.457263,3.512364,4.904206
0.453595,3.516665,4.887991
0.464237,3.526884,4.906904
0.460928,3.531931,4.890827
0.466635,3.542315,4.911683
0.463449,3.548158,4.895852
0.464222,3.557149,4.918077
0.460912,3.563754,4.902575
0.457234,3.569931,4.925458
0.453565,3.577195,4.910336
0.446356,3.579413,4.933106
0.442126,3.587164,4.918378
0.432651,3.584664,4.940271
0.427717,3.592685,4.925912
0.417463,3.585171,4.946252
0.411747,3.59322,4.932201
0.402276,3.580886,4.950464
0.395779,3.588713,4.936629
0.388579,3.572227,4.952494
0.381377,3.579607,4.938763
0.377712,3.56004,4.952143
0.36995,3.566795,4.938394
0.370737,3.545521,4.949446
0.362617,3.551528,4.935558
0.36834,3.530089,4.944666
0.360096,3.535303,4.930533
0.370753,3.515256,4.938273
0.362633,3.519706,4.92381
0.37774,3.502473,4.930891
0.36998,3.506265,4.916049
0.388619,3.492991,4.923243
0.381419,3.496296,4.908007
0.402323,3.48774,4.916077
0.395828,3.490774,4.900473
0.435582,3.493205,4.922729
0.422664,3.48956,4.926311
0.447233,3.500571,4.921003
0.456478,3.510937,4.921301
0.46241,3.523288,4.923595
0.46445,3.536415,4.927661
0.462397,3.549033,4.933099
0.456453,3.559906,4.939379
0.4472,3.567972,4.945885
0.435542,3.572439,4.951981
0.422622,3.572871,4.957068
0.409704,3.569226,4.96065
0.398052,3.561859,4.962377
0.388808,3.551493,4.962078
0.382875,3.539142,4.959784
0.380835,3.526016,4.955718
0.382888,3.513397,4.95028
0.388832,3.502524,4.944
0.398086,3.494458,4.937494
0.409743,3.489991,4.931399
0.436135,3.499641,4.93864
0.426749,3.496993,4.941243
0.4446,3.504993,4.937386
0.451317,3.512525,4.937602
0.455627,3.521498,4.939269
0.457109,3.531036,4.942223
0.455618,3.540203,4.946175
0.451299,3.548104,4.950737
0.444576,3.553963,4.955463
0.436106,3.557209,4.959892
0.426719,3.557523,4.963588
0.417333,3.554874,4.966191
0.408868,3.549522,4.967445
0.402151,3.54199,4.967228
0.397841,3.533017,4.965561
0.396359,3.52348,4.962608
0.39785,3.514312,4.958656
0.402169,3.506412,4.954093
0.408892,3.500552,4.949367
0.417362,3.497306,4.944939
0.434303,3.510198,4.95206
0.429368,3.508805,4.953428
0.438753,3.513011,4.9514
0.442284,3.51697,4.951514
0.44455,3.521689,4.952391
0.445329,3.526703,4.953943
0.444545,3.531522,4.956021
0.442275,3.535676,4.95842
0.43874,3.538755,4.960905
0.434287,3.540462,4.963233
0.429352,3.540627,4.965176
0.424418,3.539235,4.966544
0.419968,3.536421,4.967204
0.416436,3.532462,4.96709
0.41417,3.527744,4.966214
0.413391,3.52273,4.964661
0.414175,3.517911,4.962583
0.416446,3.513757,4.960185
0.41998,3.510676,4.9577
0.424433,3.50897,4.955371
0.430265,3.523841,4.961675
-0.149447,3.533282,4.962257
-0.147102,3.550264,4.963259
-0.151894,3.550231,4.960979
-0.156336,3.548579,4.958592
-0.159992,3.545469,4.956328
-0.162504,3.541207,4.95441
-0.163627,3.536209,4.953025
-0.16325,3.530964,4.952309
-0.161411,3.525987,4.952332
-0.158289,3.521764,4.953092
-0.154191,3.518707,4.954514
-0.149516,3.517118,4.956459
-0.144724,3.517151,4.958737
-0.140282,3.518804,4.961125
-0.136626,3.521913,4.963388
-0.134114,3.526175,4.965306
-0.132991,3.531174,4.966692
-0.133368,3.536418,4.967408
-0.135207,3.541396,4.967385
-0.138329,3.545619,4.966625
-0.142427,3.548675,4.965204
-0.151828,3.566339,4.95503
-0.142711,3.566402,4.959364
-0.160276,3.563196,4.950489
-0.16723,3.557282,4.946183
-0.172009,3.549175,4.942534
-0.174144,3.539668,4.939899
-0.173428,3.529692,4.938538
-0.16993,3.520224,4.938581
-0.163992,3.512191,4.940026
-0.156196,3.506378,4.94273
-0.147305,3.503356,4.946431
-0.138189,3.503418,4.950763
-0.12974,3.506561,4.955305
-0.122786,3.512475,4.959611
-0.118008,3.520583,4.96326
-0.115872,3.53009,4.965894
-0.116588,3.540066,4.967257
-0.120086,3.549534,4.967213
-0.126024,3.557566,4.965768
-0.13382,3.563379,4.963064
-0.149253,3.58003,4.94499
-0.136706,3.580117,4.950953
-0.160881,3.575704,4.938738
-0.170453,3.567564,4.932812
-0.17703,3.556405,4.92779
-0.179969,3.54332,4.924163
-0.178983,3.52959,4.922289
-0.174168,3.516559,4.922348
-0.165996,3.505502,4.924338
-0.155265,3.497501,4.92806
-0.143028,3.493341,4.933153
-0.13048,3.493428,4.939116
-0.118852,3.497753,4.945368
-0.109281,3.505893,4.951294
-0.102704,3.517053,4.956317
-0.099764,3.530137,4.959943
-0.10075,3.543868,4.961818
-0.105565,3.556899,4.961758
-0.113738,3.567956,4.959769
-0.124468,3.575956,4.956046
-0.144422,3.589963,4.931841
-0.129672,3.590065,4.938852
-0.158092,3.584878,4.924493
-0.169344,3.575308,4.917525
-0.177076,3.562191,4.911621
-0.180532,3.546808,4.907359
-0.179373,3.530667,4.905154
-0.173712,3.515348,4.905225
-0.164105,3.50235,4.907563
-0.15149,3.492945,4.91194
-0.137104,3.488055,4.917926
-0.122354,3.488156,4.924937
-0.108684,3.493241,4.932286
-0.097432,3.50281,4.939253
-0.0897,3.515929,4.945158
-0.086245,3.531311,4.949419
-0.087404,3.547452,4.951624
-0.093064,3.562771,4.951554
-0.102672,3.57577,4.949215
-0.115286,3.585175,4.944839
-0.137809,3.595166,4.916873
-0.1223,3.595274,4.924244
-0.152182,3.58982,4.909145
-0.164013,3.579758,4.90182
-0.172143,3.565965,4.895612
-0.175777,3.549791,4.891129
-0.174558,3.532819,4.888813
-0.168606,3.516712,4.888886
-0.158504,3.503045,4.891345
-0.14524,3.493156,4.895947
-0.130114,3.488013,4.902241
-0.114605,3.488121,4.909613
-0.100231,3.493467,4.91734
-0.088401,3.503529,4.924665
-0.08027,3.517322,4.930874
-0.076637,3.533497,4.935356
-0.077856,3.550468,4.937673
-0.083808,3.566575,4.937599
-0.09391,3.580243,4.93514
-0.107173,3.590131,4.930539
-0.13006,3.595131,4.901548
-0.137809,3.595166,4.916873
-0.1223,3.595274,4.924244
-0.115309,3.595233,4.908559
-0.14373,3.590046,4.894199
-0.152182,3.58982,4.909145
-0.154981,3.580476,4.887233
-0.164013,3.579758,4.90182
-0.162713,3.567358,4.881328
-0.172143,3.565965,4.895612
-0.166169,3.551976,4.877065
-0.175777,3.549791,4.891129
-0.16501,3.535835,4.874861
-0.174558,3.532819,4.888813
-0.159349,3.520516,4.874932
-0.168606,3.516712,4.888886
-0.149742,3.507518,4.87727
-0.158504,3.503045,4.891345
-0.137127,3.498113,4.881646
-0.14524,3.493156,4.895947
-0.122741,3.493222,4.887633
-0.130114,3.488013,4.902241
-0.107991,3.493324,4.894644
-0.114605,3.488121,4.909613
-0.094321,3.498409,4.901993
-0.100231,3.493467,4.91734
-0.083069,3.507978,4.90896
-0.088401,3.503529,4.924665
-0.075337,3.521097,4.914865
-0.08027,3.517322,4.930874
-0.071882,3.536479,4.919127
-0.076637,3.533497,4.935356
-0.073041,3.55262,4.92133
-0.077856,3.550468,4.937673
-0.078701,3.567939,4.92126
-0.083808,3.566575,4.937599
-0.088309,3.580937,4.918922
-0.09391,3.580243,4.93514
-0.100923,3.590342,4.914546
-0.107173,3.590131,4.930539
-0.121933,3.589859,4.887369
-0.109386,3.589946,4.893332
-0.133561,3.585534,4.881117
-0.143133,3.577394,4.875191
-0.14971,3.566235,4.870168
-0.152649,3.55315,4.866543
-0.151663,3.53942,4.864668
-0.146848,3.526388,4.864727
-0.138676,3.515331,4.866716
-0.127945,3.507331,4.87044
-0.115708,3.503171,4.875532
-0.10316,3.503257,4.881496
-0.091532,3.507583,4.887747
-0.081961,3.515723,4.893673
-0.075384,3.526883,4.898696
-0.072444,3.539967,4.902322
-0.07343,3.553698,4.904197
-0.078245,3.566728,4.904137
-0.086418,3.577785,4.902148
-0.097148,3.585786,4.898425
-0.114225,3.579868,4.875722
-0.105109,3.579931,4.880055
-0.122673,3.576726,4.871181
-0.129627,3.570812,4.866874
-0.134406,3.562704,4.863225
-0.136542,3.553198,4.860591
-0.135825,3.543221,4.859229
-0.132327,3.533754,4.859272
