X,Y,Z
0.068141,3.299169,4.600513
0.073988,3.283873,4.595342
0.069054,3.282454,4.596682
0.078439,3.286699,4.594738
0.08197,3.290655,4.59493
0.084236,3.295355,4.595899
0.085016,3.300337,4.597551
0.084232,3.305115,4.599722
0.081962,3.30922,4.602202
0.078427,3.312251,4.604747
0.073974,3.313912,4.607109
0.069039,3.314039,4.609054
0.064104,3.312619,4.610394
0.059653,3.309794,4.610999
0.056122,3.305838,4.610806
0.053856,3.301138,4.609837
0.053077,3.296156,4.608186
0.053861,3.291378,4.606013
0.056131,3.287272,4.603534
0.059666,3.284241,4.600989
0.064119,3.28258,4.598628
0.081072,3.26823,4.595387
0.071687,3.265531,4.597936
0.089538,3.273605,4.594238
0.096255,3.28113,4.594604
0.100566,3.290069,4.596448
0.102048,3.299546,4.599589
0.100557,3.308634,4.60372
0.096239,3.316443,4.608437
0.089516,3.322209,4.613278
0.081046,3.325367,4.617769
0.071658,3.325609,4.62147
0.062272,3.32291,4.624019
0.053807,3.317535,4.625168
0.04709,3.31001,4.624803
0.042779,3.301071,4.622959
0.041297,3.291594,4.619817
0.042788,3.282506,4.615686
0.047106,3.274697,4.61097
0.053829,3.268931,4.606129
0.062299,3.265773,4.601637
0.088701,3.253771,4.600644
0.075782,3.250057,4.604154
0.100353,3.26117,4.599064
0.109598,3.271527,4.599567
0.115531,3.28383,4.602105
0.117572,3.296874,4.606429
0.115519,3.309383,4.612114
0.109575,3.320131,4.618607
0.100322,3.328067,4.625269
0.088664,3.332414,4.63145
0.075743,3.332747,4.636545
0.062825,3.329032,4.640054
0.051173,3.321633,4.641634
0.041928,3.311276,4.641131
0.035994,3.298973,4.638594
0.033954,3.285929,4.63427
0.036006,3.27342,4.628584
0.04195,3.262672,4.622092
0.051204,3.254736,4.615428
0.062862,3.250389,4.609248
0.096127,3.241912,4.6106
0.08094,3.237545,4.614724
0.109825,3.25061,4.608742
0.120693,3.262786,4.609333
0.127668,3.277249,4.612316
0.130066,3.292583,4.617398
0.127653,3.307287,4.624084
0.120666,3.319923,4.631715
0.109788,3.329253,4.639548
0.096083,3.334363,4.646814
0.080894,3.334753,4.652803
0.065708,3.330386,4.656929
0.05201,3.321689,4.658786
0.041141,3.309513,4.658195
0.034167,3.295049,4.655211
0.031768,3.279716,4.650129
0.034181,3.265011,4.643445
0.041168,3.252375,4.635813
0.052046,3.243046,4.62798
0.065751,3.237936,4.620713
0.102623,3.233813,4.624278
0.086655,3.229222,4.628615
0.117026,3.242958,4.622324
0.128454,3.25576,4.622946
0.135787,3.270968,4.626082
0.138309,3.287091,4.631427
0.135772,3.302553,4.638455
0.128425,3.315839,4.64648
0.116987,3.325648,4.654716
0.102577,3.331021,4.662356
0.086607,3.331432,4.668653
0.070638,3.32684,4.672991
0.056235,3.317695,4.674944
0.044808,3.304893,4.674322
0.037474,3.289685,4.671185
0.034952,3.273562,4.665841
0.037489,3.258101,4.658813
0.044836,3.244815,4.650788
0.056274,3.235005,4.642553
0.070684,3.229632,4.634912
0.107554,3.230267,4.640339
0.086655,3.229222,4.628615
0.102623,3.233813,4.624278
0.092367,3.225901,4.644465
0.121252,3.238965,4.638482
0.117026,3.242958,4.622324
0.13212,3.251141,4.639074
0.128454,3.25576,4.622946
0.139095,3.265604,4.642057
0.135787,3.270968,4.626082
0.141493,3.280938,4.647139
0.138309,3.287091,4.631427
0.139081,3.295643,4.653823
0.135772,3.302553,4.638455
0.132093,3.308278,4.661455
0.128425,3.315839,4.64648
0.121215,3.317608,4.669289
0.116987,3.325648,4.654716
0.10751,3.322718,4.676555
0.102577,3.331021,4.662356
0.092321,3.323108,4.682544
0.086607,3.331432,4.668653
0.077135,3.318742,4.686669
0.070638,3.32684,4.672991
0.063437,3.310045,4.688527
0.056235,3.317695,4.674944
0.052568,3.297868,4.687935
0.044808,3.304893,4.674322
0.045594,3.283404,4.684952
0.037474,3.289685,4.671185
0.043195,3.268071,4.67987
0.034952,3.273562,4.665841
0.045608,3.253366,4.673185
0.037489,3.258101,4.658813
0.052595,3.240731,4.665553
0.044836,3.244815,4.650788
0.063474,3.231401,4.657721
0.056274,3.235005,4.642553
0.077178,3.226291,4.650455
0.070684,3.229632,4.634912
0.110436,3.231622,4.657214
0.097518,3.227907,4.660724
0.122089,3.23902,4.655634
0.131334,3.249378,4.656137
0.137267,3.261681,4.658675
0.139307,3.274725,4.662998
0.137255,3.287233,4.668684
0.131311,3.297982,4.675176
0.122057,3.305917,4.681839
0.110399,3.310265,4.68802
0.097479,3.310597,4.693115
0.08456,3.306883,4.696624
0.072908,3.299484,4.698205
0.063663,3.289126,4.697701
0.05773,3.276823,4.695163
0.05569,3.263779,4.69084
0.057742,3.251271,4.685153
0.063686,3.240522,4.678662
0.072939,3.232587,4.671999
0.084597,3.22824,4.665817
0.110989,3.237744,4.673248
0.101603,3.235044,4.675798
0.119455,3.243119,4.672101
0.126172,3.250644,4.672466
0.130482,3.259583,4.674309
0.131965,3.26906,4.677451
0.130473,3.278148,4.681582
0.126155,3.285957,4.686299
0.119432,3.291723,4.69114
0.110962,3.294881,4.695631
0.101575,3.295123,4.699332
0.092189,3.292424,4.701881
0.083723,3.287048,4.703029
0.077006,3.279523,4.702664
0.072695,3.270585,4.70082
0.071213,3.261108,4.697679
0.072704,3.25202,4.693548
0.077023,3.24421,4.688831
0.083746,3.238445,4.68399
0.092216,3.235286,4.6795
0.109157,3.248033,4.686874
0.104222,3.246614,4.688214
0.113607,3.250859,4.68627
0.117139,3.254815,4.686462
0.119405,3.259515,4.687431
0.120184,3.264497,4.689083
0.1194,3.269275,4.691255
0.11713,3.273381,4.693735
0.113595,3.276412,4.69628
0.109142,3.278072,4.69864
0.104207,3.278199,4.700587
0.099273,3.27678,4.701927
0.094822,3.273954,4.702531
0.091291,3.269998,4.702338
0.089025,3.265299,4.701369
0.088245,3.260316,4.699718
0.089029,3.255539,4.697546
0.0913,3.251433,4.695065
