X,Y,Z
0.313499,3.629171,4.543449
0.319306,3.613945,4.538034
0.314372,3.612514,4.539364
0.32376,3.616772,4.537462
0.327299,3.620718,4.537705
0.329576,3.625398,4.538741
0.330368,3.630354,4.540466
0.329598,3.6351,4.542711
0.327341,3.639172,4.545258
0.323818,3.64217,4.547856
0.319374,3.643803,4.550253
0.314444,3.643909,4.552212
0.30951,3.642479,4.553543
0.305055,3.639652,4.554114
0.301517,3.635706,4.55387
0.299239,3.631026,4.552835
0.298447,3.62607,4.551111
0.299217,3.621324,4.548866
0.301474,3.617253,4.546319
0.304997,3.614254,4.54372
0.309442,3.612621,4.541324
0.326362,3.59829,4.537827
0.316977,3.595571,4.540357
0.334834,3.603667,4.536739
0.341566,3.611174,4.537203
0.345897,3.620076,4.53917
0.347404,3.629503,4.54245
0.34594,3.63853,4.546723
0.341646,3.646274,4.551567
0.334945,3.651978,4.55651
0.326492,3.655083,4.561068
0.317113,3.655286,4.564795
0.307729,3.652566,4.567326
0.299256,3.647189,4.568412
0.292524,3.639683,4.56795
0.288193,3.63078,4.565981
0.286686,3.621354,4.562701
0.288151,3.612327,4.558429
0.292444,3.604582,4.553585
0.299145,3.598878,4.548642
0.307599,3.595773,4.544084
0.333976,3.583741,4.542847
0.321059,3.579997,4.54633
0.345638,3.591141,4.541351
0.354903,3.601473,4.541988
0.360865,3.613726,4.544697
0.362939,3.6267,4.549212
0.360923,3.639124,4.555091
0.355014,3.649784,4.561759
0.34579,3.657635,4.568563
0.334155,3.66191,4.574837
0.321247,3.662188,4.579966
0.30833,3.658444,4.58345
0.296668,3.651043,4.584946
0.287403,3.640711,4.584308
0.281441,3.628458,4.581599
0.279367,3.615484,4.577084
0.281383,3.60306,4.571205
0.287292,3.592401,4.564538
0.296516,3.584549,4.557734
0.308151,3.580275,4.551459
0.341403,3.571719,4.552604
0.326218,3.567318,4.5567
0.355113,3.580419,4.550845
0.366005,3.592565,4.551595
0.373013,3.60697,4.55478
0.375451,3.62222,4.560087
0.373081,3.636827,4.566998
0.366135,3.649359,4.574836
0.355292,3.658587,4.582835
0.341614,3.663613,4.59021
0.326439,3.66394,4.596241
0.311254,3.659539,4.600335
0.297545,3.650839,4.602094
0.286653,3.638693,4.601345
0.279645,3.624288,4.59816
0.277207,3.609037,4.592852
0.279577,3.59443,4.585941
0.286523,3.581899,4.578103
0.297366,3.57267,4.570104
0.311044,3.567645,4.562729
0.347917,3.563404,4.566143
0.33195,3.558775,4.570448
0.362332,3.572551,4.564294
0.373784,3.585322,4.565082
