X,Y,Z
-0.014456,3.696879,4.651055
-0.008801,3.681928,4.644782
-0.013744,3.680469,4.646047
-0.004324,3.684742,4.644353
-0.000749,3.688637,4.644804
0.001573,3.693233,4.64609
0.002415,3.698078,4.648085
0.001694,3.702698,4.650594
-0.00052,3.706641,4.65337
-0.004008,3.709521,4.656144
-0.008431,3.711058,4.658642
-0.013354,3.711098,4.660621
-0.018297,3.709639,4.661887
-0.022775,3.706824,4.662315
-0.02635,3.702929,4.661864
-0.028672,3.698334,4.660578
-0.029513,3.693489,4.658583
-0.028792,3.688869,4.656074
-0.026579,3.684926,4.653297
-0.02309,3.682045,4.650524
-0.018668,3.680509,4.648026
-0.001886,3.666247,4.64368
-0.011288,3.663473,4.646087
0.006631,3.671602,4.642866
0.013431,3.679012,4.643723
0.017847,3.687752,4.646169
0.019448,3.696968,4.649963
0.018076,3.705755,4.654735
0.013866,3.713256,4.660017
0.00723,3.718735,4.665292
-0.001182,3.721656,4.670044
-0.010547,3.721733,4.673809
-0.019949,3.718959,4.676215
-0.028466,3.713604,4.677029
-0.035266,3.706194,4.676172
-0.039682,3.697454,4.673727
-0.041283,3.688238,4.669931
-0.039911,3.679451,4.665161
-0.035701,3.67195,4.659878
-0.029066,3.666471,4.654603
-0.020653,3.66355,4.649851
0.005611,3.651374,4.647858
-0.007328,3.647556,4.651171
0.017335,3.658744,4.646737
0.026694,3.668943,4.647917
0.032773,3.680974,4.651283
0.034976,3.693656,4.656506
0.033088,3.705752,4.663074
0.027293,3.716076,4.670343
0.01816,3.723617,4.677605
0.006582,3.727637,4.684145
-0.006309,3.727743,4.689325
-0.019249,3.723924,4.692639
-0.030972,3.716555,4.693759
-0.040331,3.706356,4.692579
-0.04641,3.694326,4.689214
-0.048613,3.681642,4.683991
-0.046725,3.669546,4.677423
-0.040931,3.659224,4.670153
-0.031797,3.651682,4.662892
-0.020219,3.647662,4.656351
0.012959,3.638764,4.656907
-0.002253,3.634275,4.660801
0.026741,3.647427,4.655588
0.037743,3.659417,4.656976
0.044889,3.67356,4.660933
0.047479,3.68847,4.667073
0.045259,3.70269,4.674794
0.038448,3.714825,4.68334
0.027711,3.72369,4.691875
0.014099,3.728417,4.699565
-0.001054,3.728541,4.705655
-0.016266,3.724052,4.709549
-0.030048,3.715389,4.710868
-0.04105,3.703399,4.70948
-0.048196,3.689256,4.705523
