X,Y,Z
0.312775,3.496097,4.801773
0.318623,3.480731,4.796816
0.313689,3.47933,4.798176
0.323073,3.483548,4.796173
0.326605,3.487507,4.796309
0.32887,3.49222,4.797212
0.32965,3.497225,4.798793
0.328865,3.502032,4.800899
0.326595,3.506172,4.803321
0.32306,3.509238,4.805823
0.318608,3.510932,4.808162
0.313673,3.511086,4.810105
0.308738,3.509686,4.811466
0.304288,3.506867,4.81211
0.300757,3.502909,4.811973
0.298491,3.498196,4.81107
0.297712,3.493191,4.809488
0.298496,3.488383,4.807384
0.300766,3.484244,4.804961
0.304301,3.481178,4.802459
0.308754,3.479484,4.800121
0.325708,3.465091,4.79708
0.316323,3.462427,4.799667
0.334174,3.47045,4.795856
0.34089,3.47798,4.796115
0.3452,3.486944,4.797833
0.346682,3.496464,4.800841
0.345191,3.505609,4.804845
0.340872,3.513483,4.809453
0.334149,3.519315,4.814212
0.325679,3.522536,4.81866
0.316292,3.522829,4.822358
0.306907,3.520165,4.824946
0.298441,3.514806,4.82617
0.291725,3.507276,4.825911
0.287415,3.498312,4.824193
0.285933,3.488791,4.821185
0.287424,3.479647,4.81718
0.291743,3.471772,4.812573
0.298466,3.46594,4.807813
0.306936,3.46272,4.803366
0.333338,3.450708,4.802538
0.32042,3.447042,4.8061
0.344989,3.458084,4.800854
0.354234,3.468448,4.801211
0.360167,3.480786,4.803576
0.362206,3.493889,4.807716
0.360154,3.506476,4.813226
0.35421,3.517314,4.819568
0.344956,3.525342,4.82612
0.333298,3.529774,4.832241
0.320378,3.530177,4.837331
0.30746,3.526511,4.840893
0.295809,3.519135,4.842578
0.286564,3.50877,4.84222
0.280632,3.496432,4.839856
0.278592,3.483329,4.835716
0.280645,3.470742,4.830205
0.286589,3.459905,4.823864
0.295842,3.451877,4.817311
0.3075,3.447444,4.81119
0.340766,3.438989,4.812657
0.325579,3.43468,4.816845
0.354463,3.447661,4.810678
0.36533,3.459845,4.811097
0.372304,3.474349,4.813878
0.374702,3.489753,4.818744
0.372289,3.50455,4.825222
0.365302,3.51729,4.832677
0.354423,3.526727,4.84038
0.340719,3.531938,4.847575
0.32553,3.532411,4.853559
0.310344,3.528102,4.857747
0.296647,3.51943,4.859727
0.28578,3.507246,4.859306
0.278806,3.492742,4.856527
0.276408,3.477338,4.85166
0.278821,3.462541,4.845182
0.285808,3.449801,4.837726
0.296687,3.440364,4.830024
0.310391,3.435153,4.822829
0.347263,3.431084,4.826447
0.331296,3.426551,4.83085
0.361665,3.440201,4.824365
0.373092,3.453012,4.824807
0.380425,3.468262,4.827729
0.382946,3.484459,4.832847
0.380409,3.500017,4.839659
0.373062,3.513413,4.847497
0.361624,3.523336,4.855596
0.347214,3.528814,4.863162
0.331244,3.529313,4.869453
0.315277,3.524781,4.873856
0.300874,3.515663,4.875938
0.289448,3.502853,4.875497
0.282115,3.487602,4.872574
0.279593,3.471406,4.867456
0.282131,3.455847,4.860645
0.289478,3.442452,4.852806
0.300916,3.432528,4.844708
0.315326,3.42705,4.837142
0.352196,3.427763,4.842557
0.331296,3.426551,4.83085
0.347263,3.431084,4.826447
0.33701,3.423453,4.846744
0.365893,3.436434,4.840577
0.361665,3.440201,4.824365
0.37676,3.448618,4.840997
0.373092,3.453012,4.824807
