X,Y,Z
0.085084,3.611477,4.65195
0.088834,3.596049,4.64541
0.083849,3.595093,4.646957
0.093542,3.598398,4.644721
0.097512,3.601911,4.644957
0.100355,3.606244,4.646096
0.101794,3.610973,4.648026
0.101687,3.615634,4.650558
0.100044,3.619774,4.653445
0.097027,3.622983,4.656403
0.092931,3.624951,4.659144
0.088157,3.625484,4.661398
0.083172,3.624528,4.662946
0.078464,3.622179,4.663635
0.074494,3.618666,4.663398
0.07165,3.614332,4.66226
0.070212,3.609604,4.660329
0.070319,3.604942,4.657796
0.071961,3.600803,4.65491
0.074978,3.597593,4.651952
0.079074,3.595625,4.649211
0.094055,3.579753,4.643962
0.084572,3.577936,4.646906
0.10301,3.584221,4.642651
0.110561,3.590904,4.643101
0.11597,3.599146,4.645268
0.118706,3.608141,4.648939
0.118503,3.617009,4.653757
0.115378,3.624881,4.659247
0.10964,3.630987,4.664874
0.101849,3.63473,4.670086
0.092767,3.635742,4.674375
0.083285,3.633925,4.677318
0.07433,3.629456,4.678629
0.066778,3.622775,4.67818
0.06137,3.614532,4.676013
0.058633,3.605537,4.672341
0.058838,3.596669,4.667524
0.061961,3.588797,4.662034
0.0677,3.582691,4.656407
0.075491,3.578948,4.651194
0.100236,3.564186,4.647751
0.087184,3.561685,4.651803
0.112561,3.570336,4.645947
0.122955,3.579534,4.646566
0.1304,3.590878,4.649548
0.134166,3.603259,4.654602
0.133885,3.615464,4.661231
0.129585,3.626299,4.668789
0.121687,3.634704,4.676534
0.110963,3.639855,4.683708
0.098464,3.641248,4.68961
0.085413,3.638747,4.693662
0.073087,3.632597,4.695466
0.062693,3.623399,4.694847
0.055249,3.612055,4.691864
0.051482,3.599675,4.686811
0.051763,3.587469,4.680182
0.056063,3.576634,4.672624
0.063961,3.56823,4.664879
0.074685,3.563079,4.657704
0.106771,3.550871,4.656405
0.091429,3.547932,4.661168
0.121261,3.558101,4.654284
0.13348,3.568913,4.655012
0.142231,3.582249,4.658517
0.146659,3.596804,4.664458
0.146329,3.611153,4.672252
0.141274,3.62389,4.681136
0.131989,3.63377,4.69024
0.119382,3.639825,4.698676
0.104688,3.641463,4.705613
0.089346,3.638524,4.710376
0.074856,3.631294,4.712497
0.062637,3.620481,4.711769
0.053886,3.607145,4.708263
0.049459,3.592591,4.702323
0.049788,3.578242,4.694529
0.054843,3.565505,4.685645
0.064128,3.555625,4.67654
0.076735,3.549569,4.668106
0.113022,3.541113,4.669076
0.09689,3.538021,4.674084
0.128258,3.548714,4.666846
0.141105,3.560083,4.667612
0.150307,3.574105,4.671298
0.154962,3.589408,4.677544
0.154615,3.604495,4.685739
0.1493,3.617888,4.69508
0.139537,3.628276,4.704653
0.126282,3.634644,4.713521
0.110832,3.636366,4.720817
0.0947,3.633275,4.725824
0.079464,3.625672,4.728055
0.066617,3.614305,4.72729
0.057415,3.600282,4.723603
0.05276,3.584979,4.717357
0.053107,3.569892,4.709163
0.058422,3.556499,4.699821
0.068185,3.54611,4.690247
0.08144,3.539744,4.681379
0.118376,3.535863,4.684525
0.09689,3.538021,4.674084
0.113022,3.541113,4.669076
0.103034,3.532924,4.689288
0.132866,3.543093,4.682404
0.128258,3.548714,4.666846
0.145085,3.553905,4.683132
0.141105,3.560083,4.667612
0.153836,3.567242,4.686638
0.150307,3.574105,4.671298
0.158264,3.581796,4.692578
0.154962,3.589408,4.677544
0.157934,3.596145,4.700372
0.154615,3.604495,4.685739
0.152879,3.608882,4.709257
0.1493,3.617888,4.69508
0.143594,3.618762,4.718361
0.139537,3.628276,4.704653
0.130987,3.624817,4.726796
0.126282,3.634644,4.713521
0.116294,3.626455,4.733734
0.110832,3.636366,4.720817
0.100951,3.623516,4.738497
0.0947,3.633275,4.725824
0.086461,3.616286,4.740618
0.079464,3.625672,4.728055
0.074242,3.605473,4.73989
0.066617,3.614305,4.72729
0.065491,3.592137,4.736383
0.057415,3.600282,4.723603
0.061064,3.577583,4.730443
0.05276,3.584979,4.717357
0.061393,3.563235,4.72265
0.053107,3.569892,4.709163
0.066448,3.550497,4.713766
0.058422,3.556499,4.699821
0.075734,3.540617,4.70466
0.068185,3.54611,4.690247
0.08834,3.534561,4.696226
0.08144,3.539744,4.681379
0.12231,3.535639,4.70124
0.109258,3.533139,4.705291
0.134635,3.54179,4.699435
0.145029,3.550987,4.700054
0.152474,3.562331,4.703037
0.15624,3.574712,4.708089
0.155959,3.586917,4.71472
0.151659,3.597752,4.722277
0.143761,3.606157,4.730022
0.133037,3.611308,4.737197
0.120538,3.612701,4.743099
0.107487,3.610201,4.74715
0.095161,3.604051,4.748954
0.084767,3.594853,4.748335
0.077323,3.583508,4.745353
0.073556,3.571128,4.740299
0.073837,3.558922,4.733669
0.078137,3.548087,4.726112
0.086035,3.539683,4.718368
0.096759,3.534532,4.711193
0.124437,3.540462,4.717583
0.114955,3.538645,4.720527
0.133392,3.54493,4.716272
0.140944,3.551612,4.716722
0.146352,3.559854,4.718888
0.149089,3.56885,4.72256
0.148885,3.577718,4.727376
0.145761,3.58559,4.732867
0.140022,3.591696,4.738495
0.132231,3.595438,4.743707
0.12315,3.596451,4.747995
0.113667,3.594634,4.750938
0.104712,3.590165,4.75225
0.097161,3.583483,4.7518
0.091752,3.575241,4.749633
0.089016,3.566246,4.745962
0.08922,3.557378,4.741145
0.092344,3.549506,4.735653
0.098082,3.5434,4.730027
0.105874,3.539658,4.724814
0.12455,3.549859,4.731956
0.119565,3.548903,4.733503
0.129258,3.552208,4.731267
0.133228,3.55572,4.731503
0.136072,3.560054,4.732642
0.13751,3.564783,4.734572
0.137403,3.569444,4.737105
0.135761,3.573584,4.739991
0.132744,3.576793,4.742949
0.128648,3.578761,4.74569
0.123873,3.579293,4.747945
0.118888,3.578338,4.749492
0.11418,3.575989,4.750181
0.11021,3.572476,4.749945
0.107366,3.568143,4.748806
0.105928,3.563414,4.746875
0.106035,3.558752,4.744343
0.107678,3.554613,4.741456
0.110694,3.551403,4.738498
0.114791,3.549435,4.735757
0.122638,3.56291,4.742951
-0.451191,3.636833,4.780502
-0.446832,3.65328,4.782823
-0.451708,3.653994,4.780854
-0.45643,3.653077,4.778614
-0.460537,3.650621,4.776321
-0.463626,3.646863,4.774201
-0.465395,3.642172,4.77246
-0.46567,3.637008,4.77127
-0.464426,3.631876,4.770747
-0.461783,3.627279,4.770941
-0.458,3.623665,4.771834
-0.453448,3.621391,4.773339
-0.448573,3.620676,4.775308
-0.44385,3.621593,4.777548
-0.439744,3.62405,4.779841
-0.436655,3.627809,4.781961
-0.434886,3.632499,4.783702
-0.434611,3.637664,4.784892
-0.435855,3.642795,4.785416
-0.438498,3.647392,4.785221
-0.44228,3.651006,4.784328
-0.450072,3.670479,4.776332
-0.440798,3.669121,4.780077
-0.459055,3.668735,4.77207
-0.466866,3.664061,4.767709
-0.472741,3.656913,4.763677
-0.476105,3.647991,4.760366
-0.47663,3.638168,4.758101
-0.474263,3.628407,4.757106
-0.469235,3.619662,4.757475
-0.462041,3.61279,4.759175
-0.453383,3.608463,4.762037
-0.444109,3.607104,4.765782
-0.435126,3.608848,4.770043
-0.427315,3.613522,4.774404
-0.42144,3.620671,4.778437
-0.418075,3.629592,4.781747
-0.417551,3.639415,4.784011
-0.419918,3.649177,4.785008
-0.424945,3.657921,4.784638
-0.43214,3.664794,4.782939
-0.446444,3.684674,4.767375
-0.433679,3.682805,4.772529
-0.458807,3.682274,4.76151
-0.469558,3.67584,4.755507
-0.477645,3.666002,4.749956
-0.482275,3.653722,4.745399
-0.482997,3.640203,4.742284
-0.479739,3.626767,4.740913
-0.47282,3.614731,4.741422
-0.462917,3.605272,4.74376
-0.451,3.599316,4.747699
-0.438235,3.597446,4.752854
-0.425872,3.599846,4.75872
-0.415121,3.60628,4.764721
-0.407034,3.616119,4.770273
-0.402404,3.628398,4.774829
-0.401682,3.641918,4.777946
-0.40494,3.655353,4.779316
-0.411859,3.667389,4.778807
-0.421762,3.676849,4.776469
-0.441178,3.69519,4.754862
-0.426172,3.692992,4.760921
-0.455712,3.692369,4.747967
-0.46835,3.684805,4.740911
-0.477857,3.673239,4.734385
-0.4833,3.658803,4.729029
-0.484149,3.64291,4.725366
-0.480319,3.627116,4.723754
-0.472185,3.612966,4.724352
-0.460543,3.601847,4.727101
-0.446534,3.594846,4.731733
-0.431528,3.592648,4.737792
-0.416995,3.595469,4.744688
-0.404356,3.603032,4.751743
-0.39485,3.614598,4.758269
-0.389406,3.629034,4.763625
-0.388557,3.644927,4.767289
-0.392388,3.660721,4.7689
-0.400522,3.674871,4.768302
-0.412163,3.685991,4.765553
-0.43479,3.700997,4.740017
-0.419012,3.698686,4.746389
-0.450072,3.698031,4.732767
-0.463361,3.690078,4.725349
-0.473356,3.677917,4.718487
-0.47908,3.662738,4.712855
-0.479973,3.646027,4.709003
-0.475945,3.62942,4.707309
-0.467393,3.614543,4.707938
-0.455152,3.602851,4.710828
-0.440422,3.595489,4.715697
-0.424644,3.593178,4.722069
-0.409362,3.596144,4.72932
-0.396073,3.604097,4.736738
-0.386078,3.616258,4.7436
-0.380354,3.631437,4.749231
-0.379462,3.648148,4.753083
-0.383489,3.664755,4.754778
-0.392041,3.679633,4.754149
-0.404282,3.691324,4.751258
-0.427906,3.701528,4.724294
-0.43479,3.700997,4.740017
-0.419012,3.698686,4.746389
-0.4129,3.699329,4.730354
-0.44244,3.698707,4.717399
-0.450072,3.698031,4.732767
-0.455078,3.691143,4.710343
-0.463361,3.690078,4.725349
