X,Y,Z
0.72857,4.22129,4.669193
0.729188,4.204336,4.671846
0.724315,4.205281,4.673721
0.734096,4.205049,4.669958
0.738557,4.207353,4.668239
0.742134,4.211021,4.66686
0.744479,4.215694,4.665954
0.745361,4.220916,4.665611
0.744693,4.226174,4.665864
0.742542,4.230954,4.666688
0.739118,4.234789,4.668003
0.734755,4.237302,4.669679
0.729882,4.238249,4.671554
0.724974,4.237535,4.673443
0.720514,4.235231,4.675161
0.716936,4.231563,4.67654
0.714591,4.226889,4.677446
0.71371,4.221668,4.67779
0.714377,4.21641,4.677537
0.716528,4.211629,4.676713
0.719953,4.207794,4.675398
0.731676,4.189044,4.679255
0.722406,4.190844,4.68282
0.74101,4.190402,4.675662
0.749495,4.194783,4.672393
0.7563,4.20176,4.669769
0.76076,4.21065,4.668046
0.762437,4.220582,4.667393
0.761168,4.230584,4.667874
0.757075,4.239677,4.669442
0.750562,4.246971,4.671943
0.742264,4.251751,4.675132
0.732994,4.253551,4.678698
0.72366,4.252193,4.682291
0.715175,4.247811,4.685559
0.70837,4.240835,4.688183
0.70391,4.231944,4.689906
0.702233,4.222013,4.690559
0.703503,4.212011,4.690078
0.707595,4.202919,4.68851
0.714108,4.195625,4.686009
0.735788,4.176913,4.690692
0.72303,4.17939,4.6956
0.748636,4.178782,4.685747
0.760315,4.184813,4.681248
0.769681,4.194416,4.677636
0.775819,4.206651,4.675265
0.778127,4.220321,4.674366
0.77638,4.234088,4.675028
0.770748,4.246603,4.677186
0.761783,4.256642,4.680628
0.750362,4.263222,4.685018
0.737603,4.265699,4.689926
0.724756,4.263831,4.694871
0.713077,4.257799,4.699369
0.70371,4.248196,4.702981
0.697572,4.235961,4.705352
0.695264,4.22229,4.706251
0.697011,4.208524,4.705589
0.702644,4.196009,4.703431
0.711609,4.18597,4.699989
0.741124,4.16913,4.705039
0.726125,4.172042,4.710808
0.756227,4.171326,4.699225
0.769956,4.178416,4.693937
0.780967,4.189706,4.689691
0.788183,4.20409,4.686903
0.790897,4.22016,4.685847
0.788842,4.236343,4.686625
0.782222,4.251056,4.689162
0.771683,4.262856,4.693208
0.758256,4.270592,4.698369
0.743258,4.273504,4.704138
0.728154,4.271307,4.709951
0.714425,4.264218,4.71524
0.703414,4.252928,4.719486
0.696198,4.238544,4.722273
0.693485,4.222474,4.72333
0.695539,4.206291,4.722552
0.70216,4.191578,4.720016
0.712699,4.179777,4.715969
0.74716,4.166457,4.720891
0.731389,4.169518,4.726958
0.763041,4.168766,4.714779
0.777476,4.17622,4.709218
0.789054,4.18809,4.704754
0.796641,4.203215,4.701823
0.799494,4.220112,4.700712
0.797334,4.237128,4.70153
0.790373,4.252598,4.704197
0.779291,4.265007,4.708452
0.765174,4.27314,4.713878
0.749404,4.276201,4.719944
0.733523,4.273892,4.726057
0.719087,4.266437,4.731617
0.707509,4.254567,4.736082
0.699922,4.239443,4.739013
0.697069,4.222545,4.740124
0.699229,4.20553,4.739305
0.706191,4.19006,4.736638
0.717272,4.177651,4.732384
0.753306,4.169154,4.736698
0.731389,4.169518,4.726958
0.74716,4.166457,4.720891
0.738307,4.172066,4.742466
0.768409,4.17135,4.730884
0.763041,4.168766,4.714779
0.782138,4.178441,4.725596
0.777476,4.17622,4.709218
0.79315,4.189731,4.72135
0.789054,4.18809,4.704754
0.800365,4.204113,4.718562
0.796641,4.203215,4.701823
0.803079,4.220184,4.717505
0.799494,4.220112,4.700712
0.801025,4.236367,4.718284
0.797334,4.237128,4.70153
0.794404,4.25108,4.72082
0.790373,4.252598,4.704197
0.783865,4.262881,4.724867
0.779291,4.265007,4.708452
0.770438,4.270616,4.730028
0.765174,4.27314,4.713878
0.75544,4.273528,4.735797
0.749404,4.276201,4.719944
0.740337,4.271332,4.741611
0.733523,4.273892,4.726057
0.726607,4.264242,4.746899
0.719087,4.266437,4.731617
0.715596,4.252952,4.751144
0.707509,4.254567,4.736082
0.708381,4.238568,4.753932
0.699922,4.239443,4.739013
0.705667,4.222498,4.754989
0.697069,4.222545,4.740124
0.707721,4.206316,4.75421
0.699229,4.20553,4.739305
0.714342,4.191602,4.751674
0.706191,4.19006,4.736638
0.724881,4.179801,4.747628
0.717272,4.177651,4.732384
0.75896,4.176959,4.75091
0.746202,4.179436,4.755817
0.771808,4.178828,4.745965
0.783487,4.184859,4.741467
0.792853,4.194462,4.737855
0.798991,4.206697,4.735483
0.801299,4.220367,4.734585
0.799552,4.234134,4.735247
0.79392,4.246649,4.737405
0.784955,4.256689,4.740847
0.773534,4.263268,4.745236
0.760775,4.265746,4.750144
0.747928,4.263876,4.755089
0.736249,4.257845,4.759588
0.726882,4.248242,4.763199
0.720744,4.236007,4.76557
0.718436,4.222337,4.766469
0.720183,4.20857,4.765807
0.725815,4.196055,4.763649
0.734781,4.186016,4.760207
0.763569,4.189107,4.762138
0.754299,4.190907,4.765703
0.772904,4.190464,4.758545
0.781388,4.194847,4.755276
0.788194,4.201824,4.752653
0.792653,4.210713,4.75093
0.79433,4.220645,4.750277
0.793061,4.230647,4.750758
0.788969,4.239739,4.752326
0.782455,4.247034,4.754826
0.774158,4.251814,4.758016
0.764888,4.253614,4.761581
0.755554,4.252256,4.765174
0.747069,4.247874,4.768443
0.740263,4.240898,4.771067
0.735804,4.232008,4.772789
0.734127,4.222076,4.773442
0.735396,4.212074,4.772961
0.739488,4.202981,4.771394
0.746002,4.195687,4.768893
0.766682,4.204409,4.769282
0.761808,4.205355,4.771157
0.771589,4.205123,4.767394
0.77605,4.207426,4.765675
0.779628,4.211095,4.764296
0.781972,4.215768,4.76339
0.782854,4.220989,4.763046
0.782187,4.226248,4.763299
0.780035,4.231028,4.764124
0.776611,4.234863,4.765438
0.772248,4.237376,4.767115
0.767375,4.238322,4.76899
0.762468,4.237608,4.770878
0.758007,4.235305,4.772597
0.754429,4.231636,4.773976
