X,Y,Z
0.231484,3.53573,4.707251
0.237332,3.520057,4.703375
0.232397,3.518754,4.704829
0.241782,3.522822,4.702537
0.245314,3.526781,4.702398
0.247579,3.531545,4.702971
0.248359,3.536648,4.704201
0.247575,3.54159,4.705967
0.245304,3.545889,4.708095
0.24177,3.549121,4.710379
0.237317,3.550973,4.712593
0.232382,3.551262,4.714522
0.227447,3.54996,4.715976
0.222997,3.547193,4.716814
0.219466,3.543235,4.716953
0.217199,3.538471,4.71638
0.21642,3.533368,4.715149
0.217204,3.528426,4.713384
0.219475,3.524127,4.711255
0.223009,3.520895,4.708972
0.227462,3.519043,4.706758
0.244417,3.504472,4.704726
0.235031,3.501996,4.707492
0.252882,3.509733,4.703132
0.259599,3.517263,4.702868
0.263909,3.526324,4.703959
0.265391,3.536031,4.706298
0.2639,3.545432,4.709656
0.259581,3.553608,4.713705
0.252858,3.559757,4.718047
0.244388,3.563279,4.722259
0.235001,3.563828,4.725928
0.225616,3.561351,4.728694
0.21715,3.55609,4.730288
0.210433,3.548561,4.730552
0.206123,3.539499,4.729461
0.204641,3.529793,4.727122
0.206132,3.520391,4.723763
0.210451,3.512216,4.719716
0.217174,3.506067,4.715373
0.225644,3.502545,4.711161
0.252046,3.490504,4.711171
0.239128,3.487094,4.714979
0.263698,3.497745,4.708978
0.272943,3.508108,4.708615
0.278875,3.520581,4.710116
0.280915,3.53394,4.713335
0.278862,3.546879,4.717957
0.272918,3.558132,4.723529
0.263665,3.566596,4.729507
0.252007,3.571444,4.735304
0.239087,3.572199,4.740354
0.226169,3.56879,4.744162
0.214517,3.561549,4.746355
0.205272,3.551185,4.746718
0.199339,3.538713,4.745217
0.197299,3.525354,4.741998
0.199352,3.512414,4.737376
0.205296,3.501162,4.731803
0.21455,3.492697,4.725825
0.226207,3.48785,4.720028
0.259473,3.479517,4.722081
0.244286,3.47551,4.726558
0.27317,3.488029,4.719503
0.284038,3.500213,4.719076
0.291012,3.514875,4.72084
0.29341,3.53058,4.724625
0.290997,3.545792,4.730059
0.28401,3.559019,4.736609
0.273131,3.56897,4.743637
0.259427,3.574668,4.750452
0.244238,3.575557,4.756388
0.229052,3.571549,4.760864
0.215354,3.563037,4.763442
0.204487,3.550853,4.76387
0.197513,3.536191,4.762105
0.195114,3.520486,4.75832
0.197527,3.505275,4.752887
0.204515,3.492047,4.746336
0.215393,3.482096,4.739309
0.229098,3.476398,4.732493
0.26597,3.472589,4.736388
0.250002,3.468374,4.741094
0.280372,3.481539,4.733677
0.291799,3.494349,4.733226
0.299133,3.509766,4.735083
0.301654,3.526279,4.739062
0.299117,3.542274,4.744776
0.29177,3.556182,4.751663
