X,Y,Z
0.639609,3.72865,4.715985
0.645456,3.713963,4.709279
0.640522,3.712414,4.710467
0.649907,3.716836,4.708967
0.653438,3.720752,4.709561
0.655704,3.725328,4.711005
0.656483,3.730116,4.713156
0.655699,3.734647,4.715805
0.653429,3.738478,4.718691
0.649894,3.741233,4.721532
0.645441,3.742643,4.724051
0.640506,3.742571,4.725999
0.635572,3.741022,4.727189
0.631121,3.738149,4.727501
0.62759,3.734233,4.726906
0.625324,3.729657,4.725462
0.624545,3.724869,4.723311
0.625329,3.720338,4.720663
0.6276,3.716507,4.717776
0.631134,3.713752,4.714935
0.635587,3.712341,4.712417
0.652542,3.698397,4.707726
0.643156,3.695451,4.709988
0.661007,3.703862,4.707133
0.667724,3.711311,4.708264
0.672034,3.720015,4.71101
0.673516,3.729122,4.715102
0.672025,3.737741,4.72014
0.667706,3.745027,4.725629
0.660983,3.750268,4.731033
0.652513,3.752952,4.735824
0.643126,3.752813,4.739532
0.63374,3.749867,4.741792
0.625275,3.744402,4.742387
0.618558,3.736954,4.741255
0.614248,3.72825,4.738509
0.612766,3.719143,4.734416
0.614258,3.710524,4.72938
0.618576,3.703237,4.72389
0.625299,3.697997,4.718485
0.633769,3.695314,4.713695
0.660171,3.683478,4.71148
0.647253,3.679424,4.714592
0.671823,3.691,4.710662
0.681067,3.701252,4.71222
0.687,3.713233,4.716
0.68904,3.725767,4.721633
0.686987,3.737629,4.728565
0.681043,3.747658,4.736121
0.671789,3.754872,4.74356
0.660132,3.758566,4.750154
0.647212,3.758375,4.755256
0.634293,3.754321,4.758368
0.622642,3.746799,4.759186
0.613397,3.736546,4.757628
0.607465,3.724566,4.753849
0.605425,3.712032,4.748216
0.607477,3.700169,4.741282
0.613421,3.69014,4.733727
0.622675,3.682926,4.726289
0.634333,3.679233,4.719695
0.667598,3.670665,4.720172
0.652412,3.665899,4.723831
0.681296,3.679507,4.719211
0.692163,3.69156,4.721042
0.699137,3.705644,4.725486
0.701535,3.720379,4.732107
0.699122,3.734324,4.740258
0.692135,3.746114,4.74914
0.681256,3.754595,4.757885
0.667552,3.758935,4.765635
0.652363,3.758712,4.771634
0.637177,3.753946,4.775292
0.62348,3.745104,4.776254
0.612612,3.73305,4.774423
0.605638,3.718966,4.769979
0.60324,3.704232,4.763358
0.605653,3.690286,4.755207
0.612641,3.678497,4.746325
0.623519,3.670016,4.73758
0.637223,3.665675,4.729829
0.674096,3.661213,4.732952
0.658128,3.656201,4.736799
