X,Y,Z
-0.013604,0.059701,0.038857
-0.013438,0.059321,0.038491
-0.013639,0.058945,0.0392
-0.013453,0.058913,0.03927
-0.013113,0.059292,0.038601
-0.013153,0.059668,0.039005
-0.013453,0.058913,0.03927
-0.013594,0.058942,0.039383
-0.013113,0.059292,0.038601
-0.01351,0.06018,0.038545
-0.013295,0.05966,0.038067
-0.013299,0.060313,0.038831
-0.013433,0.059813,0.039115
-0.012315,0.061784,0.037199
-0.012789,0.06159,0.037663
-0.012499,0.061387,0.03761
-0.012593,0.06199,0.037245
-0.012262,0.061226,0.036709
-0.012434,0.06083,0.037086
-0.011335,0.063173,0.033792
-0.01142,0.062789,0.03472
-0.011677,0.062812,0.034626
-0.011104,0.063149,0.033875
-0.010931,0.063623,0.032641
-0.010327,0.063913,0.031494
-0.010495,0.063804,0.031437
-0.01077,0.063756,0.032717
-0.00543,0.065164,0.016948
-0.005144,0.0653,0.016079
-0.005101,0.0651,0.017056
-0.004805,0.065232,0.016191
-0.005171,0.065597,0.016092
-0.004883,0.065417,0.015336
-0.004906,0.065715,0.015337
-0.004641,0.065814,0.01543
-0.004908,0.065695,0.016189
-0.003735,0.065898,0.012783
-0.003361,0.065622,0.012399
-0.003575,0.065827,0.012287
-0.003523,0.065696,0.012882
-0.003215,0.065084,0.011487
-0.002906,0.065229,0.011018
-0.003047,0.06537,0.011445
-0.003087,0.06494,0.011082
-0.00317,0.064396,0.009788
-0.002575,0.0637,0.009131
-0.002762,0.064318,0.009951
-0.002932,0.063767,0.008987
-0.002889,0.063989,0.00878
-0.003133,0.064693,0.009593
-0.002782,0.064787,0.009622
-0.002578,0.064062,0.008787
-0.002389,0.0639,0.008977
-0.002557,0.064585,0.009822
-0.002762,0.064318,0.009951
-0.002575,0.0637,0.009131
-0.003269,0.065583,0.011308
-0.003133,0.065444,0.010863
-0.003867,0.065725,0.012218
-0.004018,0.065797,0.012709
-0.004544,0.065347,0.015449
-0.00469,0.0655,0.01625
-0.005101,0.0651,0.017056
-0.004805,0.065232,0.016191
-0.004992,0.065362,0.017113
-0.005204,0.065552,0.017054
-0.010466,0.063589,0.031426
-0.010899,0.063372,0.032606
-0.011104,0.063149,0.033875
-0.011398,0.063154,0.034904
-0.01142,0.062789,0.03472
-0.011067,0.063434,0.033959
-0.012923,0.059627,0.038197
-0.012977,0.060138,0.038728
-0.012923,0.059627,0.038197
-0.012632,0.061266,0.036574
-0.012434,0.06083,0.037086
-0.012814,0.060874,0.036948
-0.012262,0.061226,0.036709
-0.013007,0.061429,0.037404
-0.012808,0.061822,0.037
-0.011741,0.063181,0.034774
-0.011368,0.063459,0.03385
-0.011575,0.063352,0.034907
-0.011214,0.063618,0.033943
-0.010668,0.063348,0.032682
-0.010234,0.063563,0.031496
-0.010178,0.06377,0.031532
-0.010622,0.063593,0.032743
-0.005458,0.065453,0.01696
-0.004424,0.065617,0.015497
-0.004544,0.065347,0.015449
-0.00351,0.065344,0.012412
-0.004013,0.065493,0.012759
