X,Y,Z
-0.010041,0.05877,0.036369
-0.009843,0.058482,0.035941
-0.009996,0.057961,0.036561
-0.009808,0.057935,0.036624
-0.009516,0.058465,0.036045
-0.009586,0.058754,0.036511
-0.009808,0.057935,0.036624
-0.009949,0.057929,0.036739
-0.009516,0.058465,0.036045
-0.009998,0.059307,0.036155
-0.00974,0.058906,0.035592
-0.009797,0.059405,0.036462
-0.009878,0.058848,0.036645
-0.008969,0.061221,0.035118
-0.009419,0.060915,0.035541
-0.009113,0.060749,0.035456
-0.009263,0.061396,0.035193
-0.008875,0.060748,0.034551
-0.009006,0.06029,0.034851
-0.00813,0.063127,0.031951
-0.00818,0.062626,0.03282
-0.008439,0.062642,0.032729
-0.007899,0.06311,0.032032
-0.007767,0.063731,0.030864
-0.00719,0.064175,0.029755
-0.007352,0.064063,0.029687
-0.007614,0.063866,0.030954
-0.002409,0.066275,0.015297
-0.002128,0.066406,0.01443
-0.002078,0.066219,0.015405
-0.001787,0.066347,0.014542
-0.002161,0.066702,0.014436
-0.001872,0.066513,0.013686
-0.0019,0.066811,0.013679
-0.001636,0.066917,0.013769
-0.0019,0.066808,0.014531
-0.000735,0.066942,0.011118
-0.000358,0.066656,0.010746
-0.000575,0.066853,0.010625
-0.000521,0.066747,0.011227
-0.000208,0.066078,0.009862
0.0001,0.066199,0.009386
-4.2e-05,0.066363,0.009804
-8e-05,0.065914,0.00947
-0.000159,0.06529,0.008211
0.000437,0.064551,0.007606
0.000248,0.065225,0.00838
8e-05,0.064606,0.007458
0.000123,0.064813,0.007234
-0.000123,0.065572,0.007995
0.000228,0.065669,0.008018
0.000434,0.064886,0.007236
0.000623,0.064739,0.007438
0.000453,0.065482,0.008232
0.000248,0.065225,0.00838
0.000437,0.064551,0.007606
-0.000266,0.066565,0.009656
-0.000128,0.066403,0.009218
-0.000866,0.066745,0.010561
-0.001017,0.066835,0.011049
-0.001531,0.066453,0.0138
-0.001678,0.066618,0.014595
-0.002078,0.066219,0.015405
-0.001787,0.066347,0.014542
-0.001974,0.066485,0.015458
-0.00219,0.06667,0.015398
-0.00731,0.063851,0.029656
-0.00772,0.063488,0.030803
-0.007899,0.06311,0.032032
-0.008182,0.062966,0.033048
-0.00818,0.062626,0.03282
-0.007879,0.063385,0.032148
-0.009365,0.058885,0.035715
-0.009461,0.059283,0.036331
-0.009365,0.058885,0.035715
-0.009248,0.060777,0.034423
-0.009006,0.06029,0.034851
-0.00939,0.060322,0.03472
-0.008875,0.060748,0.034551
-0.009625,0.060779,0.035258
-0.009465,0.061249,0.034925
-0.008528,0.062985,0.032922
-0.008182,0.063402,0.032042
-0.008373,0.06315,0.033075
-0.008039,0.06356,0.032153
-0.007487,0.06347,0.030877
-0.007077,0.063833,0.029723
-0.007033,0.064038,0.029779
-0.007456,0.06371,0.030963
-0.002442,0.066563,0.015305
-0.001416,0.066726,0.013841
-0.001531,0.066453,0.0138
-0.000505,0.066377,0.010773
-0.001009,0.066533,0.011114
-0.000863,0.066441,0.010643
-0.000659,0.066471,0.011239
-0.000474,0.065982,0.009317
-0.000581,0.066455,0.009602
-0.000458,0.066294,0.009171
-0.000589,0.066145,0.009719
-0.007487,0.06347,0.030877
-0.007077,0.063833,0.029723
-8e-05,0.065914,0.00947
-0.000208,0.066078,0.009862
-0.000659,0.066471,0.011239
-0.000505,0.066377,0.010773
3.9e-05,0.065717,0.009092
0.000352,0.06576,0.008597
0.000231,0.065998,0.008984
0.000151,0.065486,0.008727
-0.000261,0.065554,0.008561
0.000151,0.065486,0.008727
-0.000365,0.065785,0.008932
3.9e-05,0.065717,0.009092
-0.000341,0.066093,0.008758
-0.00023,0.065855,0.008361
1e-06,0.066201,0.008797
0.000121,0.065958,0.008393
-0.000198,0.066529,0.01027
-0.000354,0.066247,0.010312
-0.000722,0.066312,0.010176
-0.000354,0.066247,0.010312
-0.00072,0.066619,0.010077
-0.000418,0.066728,0.010135
-0.00088,0.066843,0.012294
-0.001239,0.066534,0.012959
-0.001004,0.066569,0.012278
-0.001119,0.066808,0.012987
-0.001346,0.06663,0.01216
-0.001239,0.066534,0.012959
-0.00158,0.066595,0.012843
-0.001004,0.066569,0.012278
-0.001603,0.066893,0.012822
-0.001364,0.066929,0.012126
-0.001094,0.067035,0.012205
-0.001336,0.066999,0.012907
-0.008591,0.061604,0.033891
-0.008808,0.061662,0.034747
-0.008735,0.061187,0.034231
-0.008641,0.06206,0.034335
-0.00892,0.061625,0.033775
-0.008735,0.061187,0.034231
-0.009089,0.061213,0.034108
-0.008591,0.061604,0.033891
-0.009286,0.061687,0.034563
-0.009089,0.062083,0.034164
-0.0089,0.062247,0.034391
-0.009087,0.061845,0.034813
-0.009234,0.060281,0.035785
-0.009689,0.05993,0.036195
-0.009349,0.05979,0.036076
-0.009564,0.060436,0.035887
-0.009122,0.059815,0.035132
-0.00924,0.059345,0.03542
-0.009518,0.059844,0.034999
-0.00924,0.059345,0.03542
-0.009633,0.05937,0.035289
-0.009122,0.059815,0.035132
-0.009778,0.06031,0.035586
-0.009901,0.059817,0.035885
-0.000899,0.066993,0.011616
-0.001175,0.066887,0.011542
-0.000685,0.0668,0.011715
-0.000816,0.066525,0.011712
-0.001161,0.066587,0.01159
-0.000816,0.066525,0.011712
-0.008703,0.062598,0.033925
-0.008469,0.06241,0.033879
-0.00888,0.062432,0.033725
-0.008743,0.062008,0.033412
-0.008442,0.061991,0.033519
-0.008442,0.061991,0.033519
-0.006689,0.064411,0.028317
-0.006526,0.064269,0.028345
-0.00686,0.064299,0.028247
-0.006819,0.06408,0.028218
-0.006576,0.064058,0.028289
-0.006576,0.064058,0.028289
-0.006188,0.06465,0.02688
-0.00602,0.064503,0.026911
-0.006368,0.064538,0.026807
-0.006328,0.064312,0.026781
-0.006075,0.064286,0.026856
-0.006075,0.064286,0.026856
-0.005688,0.064891,0.025443
-0.005513,0.06474,0.025478
-0.005877,0.064781,0.025368
-0.005837,0.064546,0.025344
-0.005575,0.064517,0.025423
-0.005575,0.064517,0.025423
-0.005187,0.065136,0.024007
-0.005007,0.06498,0.024045
-0.005385,0.065026,0.023929
-0.005347,0.064784,0.023907
-0.005075,0.064751,0.023991
-0.005075,0.064751,0.023991
-0.004687,0.065384,0.022571
-0.004501,0.065223,0.022613
-0.004894,0.065275,0.02249
-0.004856,0.065025,0.022471
-0.004575,0.064988,0.022559
-0.004575,0.064988,0.022559
-0.004187,0.065635,0.021135
-0.003995,0.065469,0.021181
-0.004404,0.065526,0.021053
-0.004367,0.065269,0.021035
-0.004075,0.065228,0.021127
-0.004075,0.065228,0.021127
-0.003688,0.065889,0.0197
-0.00349,0.065719,0.01975
-0.003913,0.065781,0.019615
-0.003877,0.065516,0.0196
-0.003575,0.065472,0.019696
-0.003575,0.065472,0.019696
-0.003188,0.066146,0.018266
-0.002984,0.065971,0.018319
-0.003422,0.066039,0.018178
-0.003387,0.065766,0.018165
-0.003076,0.065718,0.018265
-0.003076,0.065718,0.018265
-0.002689,0.066406,0.016831
-0.002479,0.066226,0.016888
-0.002932,0.066299,0.016741
-0.002898,0.066019,0.016731
-0.002577,0.065967,0.016834
-0.002577,0.065967,0.016834
0.013082,0.063632,0.037538
0.01313,0.062924,0.037969
0.012923,0.063208,0.037221
0.012945,0.062897,0.038042
0.012632,0.06361,0.03769
0.012598,0.063188,0.037334
0.012945,0.062897,0.038042
0.013085,0.062942,0.03815
0.012598,0.063188,0.037334
0.012774,0.063493,0.036762
0.012981,0.064071,0.037174
0.012768,0.064233,0.037443
0.012909,0.063771,0.037781
0.01177,0.065492,0.035681
0.011957,0.065146,0.036124
0.012244,0.065359,0.036153
0.012046,0.065707,0.035702
0.011725,0.064881,0.035257
0.0119,0.064532,0.035668
0.010776,0.066485,0.032159
0.011122,0.06622,0.033024
0.010866,0.066204,0.033121
0.010546,0.066468,0.032245
0.00976,0.066965,0.029805
0.010367,0.066805,0.030972
0.009931,0.066852,0.029759
0.010205,0.066944,0.031034
0.004539,0.066668,0.015373
0.004581,0.066779,0.014384
0.004868,0.066724,0.015259
0.004243,0.066719,0.014501
0.004321,0.066822,0.013636
0.004607,0.067075,0.01437
0.004342,0.067119,0.013609
0.004076,0.067224,0.013692
0.004344,0.06718,0.014459
0.003173,0.067065,0.011054
0.002801,0.066754,0.010697
0.002961,0.066871,0.011172
0.003014,0.06695,0.010568
0.002349,0.066241,0.009357
0.002658,0.066137,0.009837
0.002489,0.066417,0.009769
0.002531,0.065959,0.009446
