X,Y,Z
-0.008512,0.057474,0.035383
-0.008304,0.057241,0.034926
-0.00843,0.056652,0.035487
-0.00824,0.056628,0.035547
-0.007976,0.057228,0.035028
-0.008057,0.057463,0.035522
-0.00824,0.056628,0.035547
-0.00838,0.056603,0.035661
-0.007976,0.057228,0.035028
-0.008495,0.058032,0.035227
-0.008223,0.057702,0.034625
-0.008297,0.058107,0.035542
-0.008351,0.05753,0.035665
-0.007553,0.06008,0.034383
-0.007989,0.059718,0.034775
-0.007677,0.059572,0.034675
-0.007853,0.060237,0.034473
-0.007445,0.059661,0.033777
-0.007555,0.059175,0.03403
-0.006801,0.062261,0.031386
-0.006829,0.061694,0.032214
-0.007089,0.061708,0.032125
-0.006568,0.062245,0.031465
-0.006461,0.06295,0.030346
-0.005902,0.063482,0.029267
-0.006061,0.063369,0.029193
-0.006312,0.063083,0.030444
-0.00121,0.066221,0.014905
-0.000933,0.066365,0.014041
-0.000879,0.066167,0.015012
-0.000592,0.066308,0.014152
-0.000969,0.066661,0.01405
-0.00068,0.06648,0.013299
-0.00071,0.066778,0.013294
-0.000447,0.066886,0.013384
-0.000709,0.066768,0.014146
0.00045,0.06693,0.010731
0.000827,0.066645,0.01036
0.00061,0.066841,0.010237
0.000665,0.066736,0.010841
0.00098,0.066065,0.009479
0.001286,0.066183,0.009002
0.001144,0.066349,0.009418
0.001107,0.065899,0.009089
0.001029,0.06526,0.007838
0.001626,0.064512,0.007244
0.001437,0.065198,0.008007
0.001268,0.064564,0.007095
0.001312,0.064768,0.006868
0.001065,0.065539,0.007617
0.001415,0.065636,0.007638
0.001622,0.064841,0.006869
0.001812,0.064697,0.007073
0.001641,0.065453,0.007855
0.001437,0.065198,0.008007
0.001626,0.064512,0.007244
0.000919,0.06655,0.009269
0.001058,0.066385,0.008831
0.000319,0.066731,0.010175
0.000168,0.066821,0.010663
-0.000338,0.066422,0.013412
-0.000485,0.06658,0.014208
-0.000879,0.066167,0.015012
-0.000592,0.066308,0.014152
-0.000778,0.066433,0.015069
-0.000996,0.066616,0.015011
-0.006014,0.063161,0.029149
-0.006408,0.062713,0.030269
-0.006568,0.062245,0.031465
-0.006841,0.062016,0.032465
-0.006829,0.061694,0.032214
-0.006557,0.062511,0.0316
-0.007846,0.057686,0.034745
-0.007957,0.058014,0.035399
-0.007846,0.057686,0.034745
-0.00782,0.059687,0.033653
-0.007555,0.059175,0.03403
-0.007941,0.059204,0.033903
-0.007445,0.059661,0.033777
-0.00819,0.059601,0.034482
-0.008052,0.060105,0.034193
-0.007188,0.062033,0.032342
-0.006861,0.062527,0.031497
-0.007038,0.062191,0.032507
-0.006722,0.06268,0.031618
-0.006174,0.062697,0.030341
-0.00578,0.063146,0.029214
-0.005742,0.063348,0.029282
-0.00615,0.062932,0.030442
-0.001247,0.066509,0.014918
-0.000225,0.066696,0.013455
-0.000338,0.066422,0.013412
0.000682,0.066366,0.010389
0.000178,0.06652,0.010729
0.000323,0.066427,0.010258
0.000528,0.066459,0.010854
0.000713,0.065964,0.008936
0.000605,0.066438,0.009216
0.000728,0.066274,0.008785
0.000598,0.066129,0.009336
-0.006174,0.062697,0.030341
-0.00578,0.063146,0.029214
0.001107,0.065899,0.009089
0.00098,0.066065,0.009479
0.000528,0.066459,0.010854
0.000682,0.066366,0.010389
0.001227,0.065698,0.008713
0.00154,0.065736,0.008216
0.001418,0.065978,0.008601
0.001339,0.065464,0.008351
0.000927,0.065529,0.008183
0.001339,0.065464,0.008351
0.000823,0.065763,0.008552
0.001227,0.065698,0.008713
0.000846,0.066069,0.008374
0.000957,0.065826,0.00798
0.001187,0.066178,0.008411
0.001308,0.065931,0.008009
