X,Y,Z
-0.007959,0.051495,0.032771
-0.00774,0.051455,0.032266
-0.007775,0.050703,0.03259
-0.007581,0.050684,0.03264
-0.007409,0.051449,0.032361
-0.007502,0.051495,0.032904
-0.007581,0.050684,0.03264
-0.007714,0.050605,0.032737
-0.007409,0.051449,0.032361
-0.008014,0.052072,0.032816
-0.007724,0.051993,0.032141
-0.007817,0.052062,0.033139
-0.007798,0.051474,0.033058
-0.007335,0.054373,0.03268
-0.007718,0.053866,0.032938
-0.007395,0.053791,0.032801
-0.007646,0.054467,0.03281
-0.0072,0.054158,0.03198
-0.007249,0.053621,0.032067
-0.006867,0.057336,0.030415
-0.006826,0.056576,0.031062
-0.007087,0.056589,0.03098
-0.006633,0.057321,0.030487
-0.00661,0.058283,0.029581
-0.006114,0.059093,0.028656
-0.006267,0.058987,0.028558
-0.006469,0.058401,0.029707
-0.001773,0.064307,0.014953
-0.001508,0.064534,0.014109
-0.001439,0.064255,0.015053
-0.001165,0.064477,0.014213
-0.001551,0.064827,0.01414
-0.001264,0.064712,0.013378
-0.001302,0.065009,0.013394
-0.00104,0.065117,0.01349
-0.001294,0.064933,0.014242
-0.00016,0.065359,0.010841
0.00022,0.065101,0.010456
-0.0,0.065298,0.010342
5.8e-05,0.065165,0.010942
0.000376,0.064562,0.009552
0.00068,0.0647,0.009078
0.000538,0.064851,0.0095
0.000504,0.064412,0.009161
0.000427,0.063802,0.007894
0.001026,0.063065,0.007291
0.000836,0.06374,0.008062
0.000668,0.063117,0.007143
0.00071,0.063323,0.006919
0.000462,0.064084,0.007677
0.000812,0.064183,0.007699
0.00102,0.063398,0.006919
0.001211,0.063253,0.007121
0.001038,0.063998,0.007913
0.000836,0.06374,0.008062
0.001026,0.063065,0.007291
0.00031,0.065053,0.009358
0.00045,0.064903,0.008912
-0.00029,0.065187,0.010276
-0.00044,0.065249,0.010769
-0.00092,0.064654,0.013485
-0.001065,0.064746,0.014289
-0.001439,0.064255,0.015053
-0.001165,0.064477,0.014213
-0.001346,0.064517,0.015132
-0.00157,0.064699,0.015092
-0.006205,0.058799,0.02847
-0.006539,0.058075,0.029451
-0.006633,0.057321,0.030487
-0.006861,0.056821,0.031388
-0.006826,0.056576,0.031062
-0.006641,0.057546,0.030684
-0.007345,0.051983,0.032253
-0.007473,0.052063,0.032977
-0.007345,0.051983,0.032253
-0.007579,0.05418,0.031867
-0.007249,0.053621,0.032067
-0.007639,0.053645,0.031953
-0.0072,0.054158,0.03198
-0.007913,0.05382,0.032622
-0.007837,0.054401,0.032503
-0.00721,0.056837,0.031272
-0.006947,0.05756,0.030587
-0.007071,0.056961,0.031473
-0.006819,0.05769,0.030743
-0.006304,0.058062,0.029517
-0.005969,0.058787,0.028529
-0.005945,0.058972,0.02864
-0.006296,0.058267,0.02967
-0.001818,0.064592,0.014991
-0.000814,0.064927,0.013547
-0.00092,0.064654,0.013485
7.9e-05,0.064819,0.010474
-0.000426,0.064946,0.010822
-0.000281,0.06488,0.010347
-7.4e-05,0.064886,0.010944
0.000108,0.064477,0.00901
-3e-06,0.06494,0.009302
0.000121,0.06479,0.008865
-6e-06,0.064627,0.009412
-0.006304,0.058062,0.029517
-0.005969,0.058787,0.028529
0.000504,0.064412,0.009161
0.000376,0.064562,0.009552
-7.4e-05,0.064886,0.010944
7.9e-05,0.064819,0.010474
0.000624,0.064224,0.008779
0.000936,0.064275,0.008279
0.000813,0.064507,0.008671
0.000737,0.064,0.008411
0.000325,0.064065,0.008245
