X,Y,Z
-0.012181,0.05702,0.038428
-0.011999,0.056704,0.038013
-0.012178,0.056221,0.038657
-0.011991,0.056188,0.038722
-0.011673,0.056676,0.038118
-0.011728,0.056988,0.038571
-0.011991,0.056188,0.038722
-0.012132,0.056195,0.038838
-0.011673,0.056676,0.038118
-0.012112,0.057544,0.038189
-0.011874,0.057107,0.037643
-0.011906,0.057645,0.038491
-0.012015,0.057103,0.0387
-0.010995,0.059367,0.037079
-0.011459,0.059095,0.037512
-0.01116,0.058913,0.037433
-0.011281,0.059556,0.037149
-0.010921,0.058877,0.036523
-0.011074,0.058432,0.036842
-0.01008,0.061183,0.033869
-0.010149,0.060694,0.034746
-0.010407,0.060719,0.034655
-0.009849,0.061158,0.03395
-0.009695,0.061767,0.032776
-0.009103,0.062191,0.031666
-0.009269,0.062084,0.031598
-0.009538,0.061897,0.032865
-0.004264,0.064614,0.017261
-0.003981,0.064793,0.016401
-0.003934,0.064548,0.017365
-0.003641,0.064723,0.016509
-0.004011,0.065088,0.016426
-0.003723,0.064943,0.015664
-0.003749,0.065241,0.015677
-0.003484,0.065339,0.015773
-0.003749,0.065185,0.016528
-0.002582,0.065534,0.01313
-0.002207,0.065273,0.012738
-0.002423,0.06548,0.012632
-0.002369,0.06533,0.013224
-0.002059,0.064764,0.011811
-0.001752,0.064922,0.011346
-0.001893,0.065051,0.011776
-0.001931,0.064631,0.011405
-0.002013,0.064115,0.010099
-0.001418,0.063433,0.009429
-0.001605,0.064036,0.01026
-0.001775,0.063501,0.009286
-0.001732,0.063727,0.009083
-0.001977,0.064416,0.009908
-0.001626,0.06451,0.009939
-0.001421,0.0638,0.009091
-0.001232,0.063635,0.009278
-0.001401,0.064305,0.010136
-0.001605,0.064036,0.01026
-0.001418,0.063433,0.009429
-0.002116,0.065266,0.011645
-0.001979,0.06514,0.011196
-0.002714,0.065378,0.012561
-0.002865,0.065433,0.013054
-0.003383,0.064873,0.015774
-0.003529,0.06499,0.016579
-0.003934,0.064548,0.017365
-0.003641,0.064723,0.016509
-0.003828,0.064809,0.017434
-0.004042,0.064999,0.017385
-0.009233,0.061871,0.031566
-0.009655,0.061522,0.032715
-0.009849,0.061158,0.03395
-0.010139,0.061037,0.03497
-0.010149,0.060694,0.034746
-0.00982,0.061433,0.034064
-0.011501,0.057073,0.037768
-0.011577,0.057502,0.038366
-0.011501,0.057073,0.037768
-0.011293,0.058919,0.036394
-0.011074,0.058432,0.036842
-0.011456,0.058477,0.036709
-0.010921,0.058877,0.036523
-0.01167,0.05896,0.037233
-0.01149,0.05941,0.036885
-0.010483,0.061066,0.034843
-0.010122,0.06146,0.033958
-0.010323,0.061228,0.034995
-0.009974,0.061613,0.034068
-0.009424,0.061497,0.032789
-0.009,0.061846,0.031633
-0.008951,0.062049,0.031689
-0.009385,0.061736,0.032875
-0.004295,0.064901,0.017286
-0.003265,0.065141,0.015833
-0.003383,0.064873,0.015774
-0.002355,0.064994,0.012743
-0.002858,0.065128,0.013095
-0.002713,0.065069,0.012618
-0.002508,0.065054,0.013215
-0.002326,0.064712,0.011259
-0.002431,0.065162,0.011582
-0.002309,0.065035,0.01114
-0.00244,0.064843,0.011674
-0.009424,0.061497,0.032789
-0.009,0.061846,0.031633
-0.001931,0.064631,0.011405
-0.002059,0.064764,0.011811
-0.002508,0.065054,0.013215
-0.002355,0.064994,0.012743
-0.001813,0.064465,0.011012
-0.001501,0.06455,0.010523
-0.001621,0.064755,0.01093
-0.001702,0.064266,0.010629
-0.002114,0.064348,0.01047
-0.001702,0.064266,0.010629
-0.002217,0.064547,0.010859
-0.001813,0.064465,0.011012
-0.002194,0.06487,0.010713
-0.002083,0.064666,0.010298
-0.001851,0.064973,0.010761
-0.001732,0.064766,0.010338
-0.002048,0.065182,0.012253
-0.002204,0.064898,0.012273
-0.002573,0.064975,0.012142
-0.002204,0.064898,0.012273
-0.002569,0.065289,0.012068
-0.002266,0.065392,0.012135
-0.002727,0.065352,0.014295
-0.003089,0.065004,0.014939
-0.002854,0.065081,0.014261
-0.002968,0.065274,0.014986
-0.003195,0.065153,0.014147
-0.003089,0.065004,0.014939
-0.00343,0.065076,0.014827
-0.002854,0.065081,0.014261
-0.003451,0.065375,0.014827
-0.003212,0.065453,0.014134
-0.002941,0.065552,0.01422
-0.003183,0.065473,0.014918
-0.0106,0.059705,0.035839
-0.010816,0.059791,0.036696
-0.010761,0.059302,0.036191
-0.010632,0.060171,0.036274
-0.010928,0.059737,0.035722
-0.010761,0.059302,0.036191
-0.011115,0.059339,0.036067
-0.0106,0.059705,0.035839
-0.011292,0.059831,0.036511
-0.011079,0.060209,0.036102
-0.010883,0.060369,0.036326
-0.011088,0.059986,0.036758
-0.011302,0.058462,0.037777
-0.011772,0.058149,0.0382
-0.011439,0.057989,0.038087
-0.011625,0.058634,0.037874
-0.01121,0.057971,0.037139
-0.011352,0.057516,0.037448
-0.011605,0.058014,0.037005
-0.011352,0.057516,0.037448
-0.011743,0.057554,0.037316
-0.01121,0.057971,0.037139
-0.011844,0.058509,0.037577
-0.01199,0.058035,0.037895
-0.002746,0.065549,0.013631
-0.003022,0.06545,0.013549
-0.002533,0.065348,0.013714
-0.002665,0.065075,0.013691
-0.00301,0.065148,0.013575
-0.002665,0.065075,0.013691
-0.010673,0.060701,0.035853
-0.010447,0.060504,0.03581
-0.010856,0.060539,0.035655
-0.010735,0.060107,0.035349
-0.010434,0.06008,0.035455
-0.010434,0.06008,0.035455
-0.008594,0.062418,0.030229
