X,Y,Z
-0.008467,0.053115,0.035261
-0.008253,0.05297,0.034772
-0.00835,0.052291,0.035224
-0.008159,0.052265,0.035279
-0.007924,0.052954,0.03487
-0.00801,0.0531,0.035396
-0.008159,0.052265,0.035279
-0.008297,0.052215,0.035387
-0.007924,0.052954,0.03487
-0.008473,0.053692,0.035202
-0.008192,0.053477,0.034553
-0.008276,0.053721,0.035525
-0.008306,0.053129,0.035548
-0.007617,0.055884,0.034702
-0.008036,0.055449,0.035032
-0.00772,0.055332,0.034911
-0.007921,0.056015,0.034815
-0.007498,0.055565,0.034039
-0.007588,0.055045,0.034211
-0.006954,0.058501,0.032064
-0.00696,0.057821,0.032801
-0.00722,0.05784,0.032715
-0.006721,0.058481,0.03214
-0.006641,0.059335,0.03113
-0.006101,0.060021,0.030131
-0.006258,0.059915,0.030043
-0.006494,0.059458,0.031244
-0.001527,0.064399,0.016162
-0.001255,0.06462,0.015315
-0.001195,0.06434,0.016263
-0.000913,0.064557,0.01542
-0.001293,0.064913,0.015349
-0.001005,0.064799,0.014585
-0.001039,0.065096,0.014604
-0.000776,0.065198,0.014702
-0.001034,0.065015,0.015452
0.000113,0.065462,0.012058
0.000491,0.065208,0.011667
0.000273,0.065411,0.011559
0.00033,0.065262,0.012154
0.000644,0.064694,0.010747
0.00095,0.064847,0.010278
0.000808,0.064983,0.010705
0.000772,0.064557,0.010347
0.000693,0.064001,0.009057
0.001291,0.063294,0.008416
0.001101,0.06393,0.009221
0.000933,0.063354,0.008271
0.000975,0.063571,0.008058
0.000728,0.064294,0.008854
0.001078,0.06439,0.00888
0.001285,0.063645,0.008062
0.001476,0.063489,0.008257
0.001304,0.064195,0.009085
0.001101,0.06393,0.009221
0.001291,0.063294,0.008416
0.000582,0.065192,0.01057
0.00072,0.065058,0.010121
-1.7e-05,0.065304,0.011489
-0.000168,0.065356,0.011983
-0.000662,0.064734,0.014692
-0.000808,0.064824,0.015498
-0.001195,0.06434,0.016263
-0.000913,0.064557,0.01542
-0.001096,0.0646,0.016342
-0.001317,0.064786,0.016301
-0.006206,0.059716,0.029973
-0.006581,0.059112,0.031022
-0.006721,0.058481,0.03214
-0.00698,0.058104,0.033096
-0.00696,0.057821,0.032801
-0.006716,0.058726,0.032311
-0.007815,0.053456,0.034669
-0.007934,0.053667,0.035368
-0.007815,0.053456,0.034669
-0.007874,0.055597,0.033921
-0.007588,0.055045,0.034211
-0.007975,0.05508,0.034091
-0.007498,0.055565,0.034039
-0.008235,0.055372,0.034724
-0.008116,0.05592,0.034519
-0.007328,0.058128,0.032976
-0.007021,0.058747,0.03221
-0.007182,0.058266,0.033162
-0.006886,0.058886,0.032352
-0.006347,0.059093,0.03109
-0.005971,0.059698,0.030035
-0.005938,0.059891,0.030128
-0.006328,0.059313,0.031222
