X,Y,Z
-0.013105,0.059737,0.037438
-0.01292,0.0594,0.037041
-0.013098,0.05895,0.03771
-0.01291,0.058922,0.037776
-0.012594,0.059379,0.037148
-0.012652,0.059714,0.037584
-0.01291,0.058922,0.037776
-0.013052,0.058934,0.037891
-0.012594,0.059379,0.037148
-0.013037,0.060247,0.037172
-0.012797,0.059783,0.036651
-0.012832,0.060365,0.037469
-0.012939,0.059834,0.037706
-0.011927,0.062013,0.035967
-0.01239,0.061763,0.036414
-0.012091,0.061578,0.036345
-0.012214,0.062204,0.036027
-0.011851,0.061493,0.03544
-0.012002,0.061066,0.035781
-0.011015,0.06365,0.032664
-0.011083,0.063212,0.033567
-0.011341,0.06323,0.033474
-0.010784,0.063631,0.032746
-0.010631,0.064172,0.031539
-0.010039,0.064534,0.030408
-0.010204,0.064422,0.030345
-0.010474,0.064308,0.031621
-0.005189,0.066084,0.015888
-0.004905,0.066208,0.015019
-0.004859,0.066025,0.015997
-0.004565,0.066145,0.015131
-0.004935,0.066504,0.015025
-0.004647,0.066311,0.014274
-0.004672,0.066609,0.014268
-0.004407,0.066712,0.014358
-0.004674,0.066607,0.01512
-0.003503,0.066736,0.011708
-0.003128,0.06645,0.011334
-0.003343,0.06665,0.011215
-0.00329,0.066539,0.011816
-0.002979,0.065881,0.010444
-0.002671,0.066008,0.009969
-0.002812,0.066166,0.01039
-0.002851,0.065722,0.010047
-0.002931,0.06512,0.008778
-0.002336,0.064394,0.008156
-0.002524,0.065051,0.008945
-0.002693,0.064452,0.008009
-0.002649,0.064664,0.007791
-0.002895,0.065407,0.008568
-0.002544,0.065503,0.008593
-0.002339,0.064737,0.007795
-0.002149,0.064585,0.007993
-0.002319,0.065311,0.008803
-0.002524,0.065051,0.008945
-0.002336,0.064394,0.008156
-0.003035,0.066371,0.010244
-0.002898,0.066215,0.009805
-0.003635,0.066543,0.01115
-0.003786,0.06663,0.011638
-0.004306,0.066247,0.014389
-0.004454,0.066416,0.015184
-0.004859,0.066025,0.015997
-0.004565,0.066145,0.015131
-0.004753,0.06629,0.016049
-0.004967,0.066476,0.015987
-0.010168,0.064208,0.030326
-0.010591,0.063925,0.031493
-0.010784,0.063631,0.032746
-0.011074,0.063566,0.03377
-0.011083,0.063212,0.033567
-0.010756,0.063912,0.032844
-0.012423,0.059758,0.036778
-0.012503,0.060217,0.037352
-0.012423,0.059758,0.036778
-0.012222,0.061526,0.035309
-0.012002,0.061066,0.035781
-0.012384,0.061102,0.035646
-0.011851,0.061493,0.03544
-0.0126,0.061612,0.036143
-0.012422,0.062044,0.035771
-0.011419,0.063588,0.033642
-0.011058,0.063932,0.032736
-0.011259,0.063758,0.033785
-0.01091,0.064092,0.032838
-0.010359,0.063905,0.031568
-0.009935,0.064187,0.030395
-0.009886,0.064394,0.030439
-0.010321,0.064148,0.03164
-0.00522,0.066372,0.015895
-0.004189,0.066519,0.01443
-0.004306,0.066247,0.014389
-0.003276,0.066172,0.011358
-0.003779,0.066328,0.011699
-0.003633,0.066238,0.011228
