X,Y,Z
-0.010827,0.05381,0.033466
-0.010609,0.053705,0.032969
-0.010672,0.052997,0.033377
-0.01048,0.052976,0.033431
-0.010279,0.053698,0.033066
-0.01037,0.053808,0.0336
-0.01048,0.052976,0.033431
-0.010615,0.052914,0.033535
-0.010279,0.053698,0.033066
-0.010861,0.05439,0.033443
-0.010573,0.054226,0.032783
-0.010665,0.054409,0.033767
-0.010667,0.053815,0.033753
-0.010102,0.056639,0.033062
-0.010502,0.056173,0.03337
-0.010181,0.056074,0.033243
-0.010411,0.056754,0.03318
-0.009973,0.056352,0.032386
-0.01004,0.055825,0.032531
-0.009543,0.059364,0.030524
-0.009524,0.058664,0.031238
-0.009785,0.058677,0.031154
-0.009309,0.05935,0.030598
-0.009259,0.060229,0.029611
-0.008742,0.060949,0.028625
-0.008897,0.06084,0.028535
-0.009116,0.060354,0.029727
-0.00428,0.065269,0.014629
-0.004011,0.065461,0.013775
-0.003947,0.065217,0.014731
-0.003669,0.065405,0.013883
-0.004052,0.065755,0.013797
-0.003764,0.065611,0.013039
-0.0038,0.065909,0.013045
-0.003538,0.066017,0.013138
-0.003794,0.065863,0.013896
-0.002652,0.066167,0.010484
-0.002272,0.065896,0.010106
-0.002491,0.066092,0.009987
-0.002434,0.065974,0.01059
-0.002117,0.065334,0.009217
-0.001812,0.06546,0.00874
-0.001955,0.06562,0.009158
-0.00199,0.065174,0.008827
-0.002066,0.064539,0.007574
-0.001468,0.063791,0.006983
-0.001658,0.064479,0.007743
-0.001826,0.063841,0.006834
-0.001783,0.064044,0.006606
-0.002031,0.064818,0.007352
-0.001681,0.064916,0.007372
-0.001473,0.064118,0.006606
-0.001283,0.063976,0.00681
-0.001455,0.064734,0.007589
-0.001658,0.064479,0.007743
-0.001468,0.063791,0.006983
-0.002181,0.06582,0.009012
-0.002042,0.06566,0.00857
-0.002781,0.06598,0.009924
-0.002932,0.066057,0.010415
-0.003421,0.065555,0.013149
-0.003566,0.065676,0.013949
-0.003947,0.065217,0.014731
-0.003669,0.065405,0.013883
-0.003851,0.065482,0.014801
-0.004074,0.065664,0.014753
-0.008839,0.060644,0.028462
-0.009193,0.06001,0.029499
-0.009309,0.05935,0.030598
-0.009553,0.058938,0.031541
-0.009524,0.058664,0.031238
-0.009312,0.05959,0.030775
-0.010194,0.054215,0.032897
-0.010321,0.05438,0.033607
-0.010194,0.054215,0.032897
-0.01035,0.056374,0.03227
-0.01004,0.055825,0.032531
-0.010429,0.05585,0.032412
-0.009973,0.056352,0.032386
-0.010698,0.056102,0.033059
-0.010603,0.056664,0.032881
-0.009901,0.058953,0.031423
-0.009617,0.059604,0.030676
-0.00976,0.059091,0.031612
-0.009486,0.059744,0.03082
-0.008959,0.059997,0.029566
-0.008604,0.060631,0.028523
-0.008575,0.060823,0.028619
-0.008946,0.060214,0.029702
-0.004323,0.065556,0.014655
-0.003313,0.065828,0.013201
-0.003421,0.065555,0.013149
-0.002415,0.065615,0.010132
-0.00292,0.065755,0.010476
-0.002774,0.065675,0.010003
-0.002568,0.065696,0.010599
-0.002384,0.065237,0.008675
-0.002495,0.065707,0.008958
-0.002371,0.065548,0.008525
-0.002499,0.065396,0.009075
-0.008959,0.059997,0.029566
-0.008604,0.060631,0.028523
-0.00199,0.065174,0.008827
-0.002117,0.065334,0.009217
-0.002568,0.065696,0.010599
-0.002415,0.065615,0.010132
-0.001869,0.064977,0.00845
-0.001557,0.065018,0.007951
-0.00168,0.065258,0.008337
-0.001757,0.064745,0.008086
-0.002169,0.064808,0.007919
-0.001757,0.064745,0.008086
-0.002274,0.065041,0.008289
-0.001869,0.064977,0.00845
-0.002253,0.065346,0.008111
-0.00214,0.065105,0.007714
-0.001911,0.065456,0.008147
-0.001789,0.065211,0.007743
-0.002112,0.065779,0.009627
-0.002264,0.065495,0.009669
-0.002633,0.065556,0.009534
-0.002264,0.065495,0.009669
-0.002635,0.065863,0.009436
-0.002334,0.065976,0.009495
-0.002789,0.066031,0.011659
-0.003137,0.065685,0.012314
-0.002909,0.065756,0.011636
-0.003024,0.06596,0.012351
-0.003252,0.065814,0.011521
-0.003137,0.065685,0.012314
-0.00348,0.065743,0.012201
-0.002909,0.065756,0.011636
-0.003511,0.066041,0.012192
-0.003277,0.066113,0.011496
-0.003009,0.066222,0.011577
-0.003246,0.06615,0.012279
-0.009802,0.057375,0.031998
-0.01,0.057181,0.03283
-0.00989,0.056873,0.032206
-0.009888,0.057692,0.032546
-0.010135,0.057391,0.031891
-0.00989,0.056873,0.032206
-0.010249,0.056892,0.032093
-0.009802,0.057375,0.031998
-0.010482,0.057203,0.032657
-0.010339,0.057713,0.032386
-0.010163,0.057831,0.032648
-0.010296,0.057309,0.032942
-0.010238,0.055519,0.033416
-0.010634,0.055006,0.033689
-0.010283,0.054952,0.033537
-0.010581,0.055598,0.033557
-0.010091,0.055282,0.032656
-0.010141,0.054745,0.032777
-0.010492,0.055303,0.032534
-0.010141,0.054745,0.032777
-0.010538,0.054761,0.032656
-0.010091,0.055282,0.032656
-0.010787,0.055542,0.033231
-0.01084,0.054969,0.033358
-0.002815,0.066204,0.010985
-0.003089,0.066094,0.01091
-0.002597,0.066012,0.011079
-0.002724,0.065736,0.011072
-0.00307,0.065794,0.010953
-0.002724,0.065736,0.011072
-0.010015,0.058313,0.032294
-0.009765,0.058166,0.032204
-0.010179,0.058185,0.032059
-0.010009,0.057867,0.031652
-0.009706,0.057854,0.031751
-0.009706,0.057854,0.031751
-0.008288,0.061508,0.027266
-0.008115,0.061376,0.027265
-0.008452,0.061399,0.027176
-0.008395,0.061193,0.027106
-0.00815,0.061176,0.027171
-0.00815,0.061176,0.027171
-0.00783,0.062048,0.025899
-0.007652,0.06191,0.025903
-0.008003,0.061938,0.025808
-0.007948,0.061723,0.025742
-0.007693,0.061703,0.02581
-0.007693,0.061703,0.02581
-0.00737,0.062568,0.024526
-0.007186,0.062425,0.024535
-0.007553,0.062458,0.024434
-0.007499,0.062234,0.024373
-0.007234,0.062209,0.024446
-0.007234,0.062209,0.024446
-0.006906,0.063069,0.023146
-0.006717,0.06292,0.02316
-0.007099,0.062959,0.023054
-0.007046,0.062726,0.022996
-0.006771,0.062697,0.023073
-0.006771,0.062697,0.023073
-0.00644,0.06355,0.021761
-0.006245,0.063396,0.021781
-0.006642,0.063441,0.021668
-0.006591,0.063198,0.021616
-0.006307,0.063166,0.021697
-0.006307,0.063166,0.021697
-0.005972,0.064012,0.02037
-0.005771,0.063852,0.020395
-0.006183,0.063903,0.020276
-0.006133,0.063651,0.020228
-0.005839,0.063615,0.020313
-0.005839,0.063615,0.020313
-0.005501,0.064454,0.018974
-0.005295,0.064289,0.019004
-0.005722,0.064345,0.018879
-0.005674,0.064085,0.018836
-0.00537,0.064045,0.018926
-0.00537,0.064045,0.018926
-0.005027,0.064877,0.017572
-0.004816,0.064706,0.017607
-0.005257,0.064768,0.017476
-0.005211,0.064499,0.017438
-0.004898,0.064455,0.017531
-0.004898,0.064455,0.017531
-0.004552,0.065281,0.016165
-0.004335,0.065104,0.016207
-0.004791,0.065172,0.016069
-0.004747,0.064895,0.016037
-0.004424,0.064847,0.016135
-0.004424,0.064847,0.016135
0.010895,0.061329,0.036516
0.010894,0.060569,0.036852
0.010713,0.060959,0.036148
0.010707,0.060545,0.036921
0.010442,0.061315,0.036663
0.010387,0.060944,0.036257
0.010707,0.060545,0.036921
0.010848,0.060567,0.037034
0.010387,0.060944,0.036257
0.010587,0.061307,0.035729
0.010823,0.061815,0.03621
0.010618,0.061956,0.036496
0.010728,0.061447,0.036774
0.009706,0.063469,0.03488
0.009871,0.063067,0.035286
0.010169,0.063259,0.035339
0.009992,0.063666,0.034923
0.009633,0.062908,0.034395
0.009785,0.06251,0.034766
0.008787,0.064835,0.031466
0.009115,0.06448,0.032305
0.008857,0.064467,0.032399
0.008556,0.06482,0.03155
0.007807,0.065537,0.029153
0.008401,0.065266,0.030307
0.007973,0.065421,0.0291
0.008243,0.065407,0.030379
0.002634,0.065954,0.014697
0.00268,0.066069,0.013711
0.002964,0.066006,0.014585
0.002341,0.066014,0.013827
0.002422,0.066118,0.012962
0.00271,0.066365,0.013697
0.002448,0.066416,0.012934
0.002182,0.066525,0.013017
0.002448,0.066474,0.013784
0.001281,0.066366,0.010375
0.000906,0.066055,0.010021
0.001068,0.066177,0.010495
0.001121,0.066247,0.009889
0.000451,0.065523,0.008689
0.000759,0.065428,0.009171
0.000592,0.065708,0.009098
0.000631,0.065243,0.008786
0.000713,0.064558,0.00756
0.000118,0.063792,0.006986
0.000476,0.063841,0.006836
0.000305,0.0645,0.007731
0.000432,0.064039,0.006605
0.000676,0.064831,0.007332
0.000326,0.064928,0.00735
0.000121,0.064112,0.006603
-6.8e-05,0.063973,0.006811
0.000101,0.06475,0.007572
0.000118,0.063792,0.006986
0.000305,0.0645,0.007731
0.000815,0.065903,0.008939
0.000678,0.06572,0.008511
0.001413,0.066137,0.009831
0.001563,0.066257,0.010312
0.002082,0.066063,0.01308
0.002634,0.065954,0.014697
0.002228,0.066287,0.013862
0.002341,0.066014,0.013827
0.002527,0.066221,0.014731
0.00274,0.066404,0.014656
0.007938,0.065206,0.029098
0.008362,0.065016,0.03028
0.008846,0.064837,0.032574
0.008556,0.06482,0.03155
0.008857,0.064467,0.032399
0.008527,0.065108,0.031626
0.010213,0.06129,0.035858
0.010289,0.061796,0.036392
0.010213,0.06129,0.035858
0.009785,0.06251,0.034766
0.010004,0.062932,0.034262
0.010167,0.062537,0.034628
0.009633,0.062908,0.034395
0.01038,0.063088,0.035081
0.010201,0.063486,0.034681
0.008829,0.065122,0.031516
0.009191,0.06485,0.032444
0.00868,0.065288,0.031604
0.00903,0.06503,0.032573
