X,Y,Z
-0.007668,0.053342,0.033295
-0.007449,0.053251,0.032796
-0.007506,0.052532,0.033186
-0.007313,0.052512,0.033239
-0.007119,0.053245,0.032892
-0.007211,0.053341,0.033429
-0.007313,0.052512,0.033239
-0.007448,0.052446,0.033342
-0.007119,0.053245,0.032892
-0.007707,0.053922,0.033287
-0.007417,0.053776,0.032622
-0.00751,0.053935,0.033611
-0.007507,0.053342,0.033582
-0.006966,0.056185,0.032957
-0.007363,0.05571,0.033255
-0.007041,0.055616,0.033126
-0.007276,0.056296,0.033078
-0.006836,0.055913,0.032276
-0.006899,0.055384,0.032409
-0.006428,0.058963,0.030475
-0.006404,0.05825,0.031176
-0.006665,0.058263,0.031092
-0.006194,0.058949,0.030549
-0.00615,0.059846,0.029578
-0.005639,0.060585,0.028604
-0.005792,0.060477,0.028513
-0.006008,0.05997,0.029697
-0.001204,0.065087,0.014661
-0.000936,0.065285,0.01381
-0.000871,0.065035,0.014764
-0.000594,0.065229,0.013917
-0.000978,0.065579,0.013833
-0.00069,0.06544,0.013074
-0.000726,0.065738,0.013082
-0.000464,0.065846,0.013176
-0.00072,0.065687,0.013932
0.000421,0.066012,0.010522
0.0008,0.065743,0.010143
0.000581,0.065939,0.010025
0.000638,0.065819,0.010627
0.000956,0.065185,0.009251
0.00126,0.065312,0.008775
0.001118,0.065471,0.009194
0.001083,0.065026,0.008862
0.001006,0.064395,0.007606
0.001605,0.063648,0.007014
0.001414,0.064335,0.007775
0.001247,0.063698,0.006865
0.001289,0.063901,0.006638
0.001041,0.064673,0.007385
0.001391,0.064772,0.007405
0.001599,0.063975,0.006638
0.00179,0.063833,0.006842
0.001617,0.06459,0.007622
0.001414,0.064335,0.007775
0.001605,0.063648,0.007014
0.000891,0.065672,0.009048
0.00103,0.065513,0.008605
0.000291,0.065827,0.009961
0.00014,0.065902,0.010453
-0.000346,0.065384,0.013184
-0.000492,0.0655,0.013984
-0.000871,0.065035,0.014764
-0.000594,0.065229,0.013917
-0.000776,0.065299,0.014835
-0.000998,0.065481,0.014788
-0.005733,0.060282,0.028436
-0.006083,0.059629,0.029462
-0.006194,0.058949,0.030549
-0.006434,0.058518,0.031484
-0.006404,0.05825,0.031176
-0.006198,0.059186,0.03073
-0.007039,0.053766,0.032736
-0.007166,0.053912,0.03345
-0.007039,0.053766,0.032736
-0.007213,0.055935,0.03216
-0.006899,0.055384,0.032409
-0.007287,0.055408,0.032291
-0.006836,0.055913,0.032276
-0.007558,0.055643,0.032943
-0.007468,0.05621,0.032777
-0.006783,0.058533,0.031366
-0.006504,0.0592,0.030631
-0.006642,0.058668,0.031557
-0.006374,0.059338,0.030779
-0.005849,0.059616,0.029529
-0.005498,0.06027,0.028497
-0.005471,0.060461,0.028596
-0.005837,0.059831,0.029669
-0.001247,0.065373,0.01469
-0.000239,0.065657,0.013237
-0.000346,0.065384,0.013184
0.000658,0.065462,0.010167
0.000153,0.0656,0.010512
0.000298,0.065522,0.010039
0.000505,0.065541,0.010635
0.000688,0.065089,0.00871
0.000578,0.065558,0.008994
0.000701,0.0654,0.00856
0.000574,0.065247,0.00911
-0.005849,0.059616,0.029529
-0.005498,0.06027,0.028497
0.001083,0.065026,0.008862
0.000956,0.065185,0.009251
