X,Y,Z
-0.009457,0.060085,0.039171
-0.009296,0.059693,0.038816
-0.009502,0.059339,0.039535
-0.009316,0.059307,0.039606
-0.008972,0.059663,0.038927
-0.009006,0.060051,0.03932
-0.009316,0.059307,0.039606
-0.009457,0.059341,0.039718
-0.008972,0.059663,0.038927
-0.009357,0.060554,0.038846
-0.009149,0.060018,0.038382
-0.009144,0.060692,0.039128
-0.009284,0.060202,0.039426
-0.008142,0.062107,0.037459
-0.008619,0.06193,0.037928
-0.00833,0.061723,0.037879
-0.008418,0.062318,0.0375
-0.008095,0.061538,0.036981
-0.008272,0.061153,0.037369
-0.007146,0.063415,0.034021
-0.007236,0.06305,0.034957
-0.007492,0.063074,0.034863
-0.006916,0.063391,0.034106
-0.006738,0.063841,0.032862
-0.006131,0.064107,0.031711
-0.0063,0.063999,0.031655
-0.006575,0.063974,0.032936
-0.001222,0.065204,0.017154
-0.000934,0.065337,0.016285
-0.000893,0.065138,0.017262
-0.000596,0.065268,0.016396
-0.000961,0.065634,0.016297
-0.000674,0.065453,0.015541
-0.000696,0.065751,0.015542
-0.00043,0.065849,0.015635
-0.000698,0.065732,0.016395
0.000477,0.065933,0.012989
0.000851,0.065658,0.012604
0.000637,0.065864,0.012493
0.000689,0.065731,0.013088
0.000996,0.065123,0.01169
0.001305,0.065269,0.011222
0.001164,0.065409,0.011649
0.001124,0.06498,0.011285
0.001041,0.064443,0.009987
0.001636,0.063751,0.009326
0.001449,0.064364,0.01015
0.001278,0.063819,0.009182
0.001322,0.064043,0.008977
0.001079,0.064741,0.009794
0.001429,0.064835,0.009824
0.001633,0.064115,0.008984
0.001822,0.063952,0.009173
0.001654,0.064631,0.010023
0.001449,0.064364,0.01015
0.001636,0.063751,0.009326
0.000942,0.065622,0.011513
0.001078,0.065486,0.011069
0.000344,0.065762,0.012424
0.000194,0.065833,0.012914
-0.000334,0.065383,0.015655
-0.00048,0.065536,0.016455
-0.000893,0.065138,0.017262
-0.000596,0.065268,0.016396
-0.000783,0.0654,0.017319
-0.000994,0.065591,0.01726
-0.006273,0.063783,0.031648
-0.006708,0.06359,0.032831
-0.006916,0.063391,0.034106
-0.00721,0.063418,0.035134
-0.007236,0.06305,0.034957
-0.006876,0.063677,0.034184
-0.008777,0.059984,0.038513
-0.008825,0.06051,0.03903
-0.008777,0.059984,0.038513
-0.008464,0.061579,0.036846
-0.008272,0.061153,0.037369
-0.008652,0.061198,0.03723
-0.008095,0.061538,0.036981
-0.008838,0.061766,0.037673
-0.008635,0.062146,0.037259
-0.007553,0.063446,0.035004
-0.007177,0.063703,0.034074
-0.007386,0.063619,0.035134
-0.007021,0.063862,0.034165
-0.006477,0.063564,0.032908
-0.006041,0.063757,0.031718
-0.005984,0.063963,0.031751
-0.006429,0.06381,0.032965
-0.001249,0.065492,0.017165
-0.000214,0.065652,0.015703
-0.000334,0.065383,0.015655
0.000701,0.06538,0.012616
0.000198,0.065529,0.012963
0.000344,0.065454,0.012489
0.000548,0.065456,0.013086
0.00073,0.065061,0.011138
0.000627,0.065518,0.011452
0.000748,0.065382,0.011014
0.000616,0.065201,0.011551
-0.006477,0.063564,0.032908
-0.006041,0.063757,0.031718
0.001124,0.06498,0.011285
0.000996,0.065123,0.01169
0.000548,0.065456,0.013086
0.000701,0.06538,0.012616
0.001242,0.064806,0.010896
0.001554,0.064882,0.010407
0.001435,0.065094,0.010809
0.001352,0.0646,0.010516
0.000941,0.064681,0.010355
0.001352,0.0646,0.010516
0.000838,0.064887,0.010741
0.001242,0.064806,0.010896
0.000863,0.065208,0.01059
0.000972,0.064996,0.01018
0.001205,0.06531,0.010637
0.001324,0.065096,0.010219
0.00101,0.065552,0.012122
0.000851,0.06527,0.012148
0.000484,0.065346,0.012016
0.000851,0.06527,0.012148
0.000489,0.065658,0.011934
0.000793,0.065761,0.011999
0.000329,0.065793,0.014158
-3.8e-05,0.065475,0.014814
0.0002,0.065522,0.014133
8.7e-05,0.065745,0.014851
-0.000141,0.065593,0.014016
-3.8e-05,0.065475,0.014814
-0.000377,0.065546,0.014699
0.0002,0.065522,0.014133
-0.000395,0.065845,0.014688
-0.000154,0.065893,0.013993
0.000118,0.065991,0.014076
-0.000126,0.065943,0.014776
-0.007732,0.062241,0.036179
-0.007942,0.062459,0.037018
-0.007914,0.061902,0.036588
-0.007741,0.062764,0.036545
-0.008059,0.062272,0.036058
-0.007914,0.061902,0.036588
-0.008266,0.061938,0.036459
-0.007732,0.062241,0.036179
-0.008417,0.062496,0.036827
-0.008186,0.062799,0.036368
-0.007982,0.062979,0.036568
-0.008204,0.062674,0.03705
-0.008495,0.06134,0.038289
-0.008982,0.061127,0.038757
-0.008659,0.060933,0.038672
-0.008808,0.061542,0.038357
-0.008433,0.060752,0.037735
-0.008601,0.06036,0.038117
-0.008825,0.060795,0.037594
-0.008601,0.06036,0.038117
-0.00899,0.060398,0.037979
-0.008433,0.060752,0.037735
-0.009035,0.061384,0.038081
-0.009207,0.060978,0.038472
0.000313,0.065966,0.013488
3.6e-05,0.065867,0.013409
0.000524,0.065766,0.013577
0.00039,0.065493,0.013562
4.6e-05,0.065565,0.013443
0.00039,0.065493,0.013562
-0.007758,0.063229,0.036053
-0.00754,0.063019,0.036038
-0.007948,0.063051,0.035878
-0.007847,0.062577,0.035633
-0.007548,0.062551,0.035743
-0.007548,0.062551,0.035743
-0.005615,0.064153,0.030258
-0.005461,0.064004,0.0303
-0.005793,0.064045,0.030198
-0.005765,0.063822,0.03019
-0.005524,0.063792,0.030265
-0.005524,0.063792,0.030265
-0.005099,0.064222,0.028806
-0.00494,0.064069,0.028851
-0.005286,0.064115,0.028742
-0.005259,0.063885,0.028736
-0.005008,0.063852,0.028815
-0.005008,0.063852,0.028815
-0.004584,0.064313,0.027355
-0.004418,0.064156,0.027402
-0.004779,0.064208,0.027287
-0.004752,0.063971,0.02728
-0.004492,0.063933,0.027363
-0.004492,0.063933,0.027363
-0.004069,0.064428,0.025906
-0.003897,0.064266,0.025955
-0.004273,0.064324,0.025835
-0.004246,0.064079,0.025828
-0.003976,0.064038,0.025915
-0.003976,0.064038,0.025915
-0.003555,0.064565,0.024458
-0.003376,0.064398,0.024509
-0.003767,0.064462,0.024383
-0.00374,0.06421,0.024375
-0.003461,0.064164,0.024466
-0.003461,0.064164,0.024466
-0.003041,0.064726,0.023013
-0.002856,0.064554,0.023066
-0.003262,0.064623,0.022934
-0.003235,0.064364,0.022927
-0.002946,0.064315,0.023021
-0.002946,0.064315,0.023021
-0.002528,0.064908,0.02157
-0.002337,0.064732,0.021624
-0.002757,0.064806,0.021487
-0.00273,0.06454,0.021478
-0.002431,0.064487,0.021576
-0.002431,0.064487,0.021576
-0.002016,0.065113,0.02013
-0.001818,0.064932,0.020186
-0.002253,0.065013,0.020043
-0.002227,0.064739,0.020035
-0.001918,0.064682,0.020136
-0.001918,0.064682,0.020136
-0.001505,0.06534,0.018693
-0.0013,0.065154,0.01875
-0.00175,0.065241,0.018602
-0.001724,0.064959,0.018591
-0.001405,0.064898,0.018696
-0.001405,0.064898,0.018696
0.013423,0.053879,0.036679
0.013349,0.053051,0.036707
0.013218,0.053688,0.036203
0.013159,0.053019,0.036764
0.012968,0.053852,0.036816
0.012889,0.053663,0.036302
0.013159,0.053019,0.036764
0.013299,0.052985,0.036875
0.012889,0.053663,0.036302
0.013131,0.054175,0.035944
0.0134,0.05445,0.036575
0.013201,0.054493,0.036895
0.013261,0.053908,0.036965
0.012438,0.056561,0.03592
0.012567,0.056028,0.036165
0.012878,0.056167,0.036279
0.012737,0.056711,0.036025
0.012334,0.0562,0.035277
0.012449,0.055693,0.035486
0.011667,0.059015,0.033143
0.01196,0.058396,0.033825
0.0117,0.058371,0.033912
0.011435,0.05899,0.033219
0.010759,0.060433,0.031152
0.011323,0.059801,0.032173
0.01092,0.060329,0.031066
0.011172,0.059922,0.032284
0.005721,0.064553,0.017235
0.005775,0.064854,0.016291
0.006053,0.064619,0.017135
0.005434,0.064784,0.016395
0.005522,0.065049,0.015565
0.00581,0.065147,0.016332
0.005551,0.065345,0.015592
0.005287,0.065441,0.015693
0.005549,0.065242,0.016438
0.004391,0.065771,0.013059
0.004014,0.065528,0.012659
0.004176,0.065566,0.013147
0.004231,0.065737,0.012559
0.003557,0.065218,0.011257
0.003864,0.065048,0.011719
0.003699,0.065337,0.01169
0.003737,0.064926,0.011312
0.003818,0.064431,0.009998
0.003223,0.063753,0.009323
0.003581,0.063823,0.009181
0.00341,0.064349,0.010159
0.003537,0.06405,0.008979
0.003781,0.064733,0.00981
0.003431,0.064826,0.009841
0.003226,0.064122,0.008987
0.003037,0.063956,0.009174
0.003206,0.06462,0.010036
0.003223,0.063753,0.009323
0.00341,0.064349,0.010159
