X,Y,Z
-0.009098,0.056282,0.038
-0.008909,0.055992,0.037569
-0.009077,0.055471,0.038186
-0.008889,0.055439,0.038249
-0.008582,0.055966,0.037673
-0.008644,0.056252,0.038141
-0.008889,0.055439,0.038249
-0.00903,0.055436,0.038364
-0.008582,0.055966,0.037673
-0.00904,0.056819,0.037789
-0.008793,0.056416,0.037222
-0.008836,0.056909,0.038097
-0.008933,0.056353,0.038276
-0.007961,0.058718,0.036773
-0.008419,0.058416,0.037192
-0.008117,0.058244,0.037105
-0.008251,0.058898,0.036851
-0.007879,0.058253,0.036197
-0.008022,0.057792,0.036492
-0.00708,0.060679,0.033645
-0.00714,0.060156,0.034502
-0.007399,0.060179,0.034412
-0.006849,0.060655,0.033725
-0.006705,0.061308,0.032575
-0.00612,0.061778,0.031481
-0.006284,0.061671,0.031409
-0.006549,0.061437,0.032669
-0.001313,0.06455,0.017134
-0.001031,0.064737,0.016277
-0.000982,0.064485,0.017238
-0.000691,0.064669,0.016384
-0.001063,0.065032,0.016304
-0.000775,0.064894,0.015541
-0.000802,0.065192,0.015556
-0.000537,0.06529,0.015653
-0.000801,0.06513,0.016406
0.000363,0.065502,0.01301
0.000738,0.065244,0.012617
0.000523,0.06545,0.012511
0.000577,0.065299,0.013103
0.000887,0.064736,0.01169
0.001194,0.064894,0.011225
0.001053,0.065024,0.011655
0.001015,0.064603,0.011285
0.000934,0.064084,0.00998
0.001529,0.063399,0.009313
0.001341,0.064005,0.010141
0.001172,0.063466,0.00917
0.001215,0.063692,0.008966
0.00097,0.064384,0.009788
0.00132,0.064478,0.009819
0.001525,0.063765,0.008973
0.001715,0.063601,0.009161
0.001546,0.064274,0.010016
0.001341,0.064005,0.010141
0.001529,0.063399,0.009313
0.000829,0.065238,0.011524
0.000966,0.065111,0.011074
0.000231,0.065348,0.01244
8e-05,0.065401,0.012933
-0.000434,0.064825,0.015651
-0.00058,0.064935,0.016456
-0.000982,0.064485,0.017238
-0.000691,0.064669,0.016384
-0.000877,0.064745,0.017309
-0.001092,0.064935,0.017261
-0.006245,0.06146,0.031371
-0.006662,0.061066,0.032506
-0.006849,0.060655,0.033725
-0.007136,0.060489,0.034738
-0.00714,0.060156,0.034502
-0.006824,0.060926,0.03385
-0.008419,0.056384,0.037345
-0.008504,0.056779,0.037964
-0.008419,0.056384,0.037345
-0.008251,0.058294,0.036069
-0.008022,0.057792,0.036492
-0.008405,0.057836,0.036362
-0.007879,0.058253,0.036197
-0.008628,0.05829,0.036907
-0.008457,0.05876,0.03658
-0.007481,0.060518,0.034613
-0.007127,0.060952,0.033744
-0.007323,0.060676,0.034771
-0.00698,0.061103,0.03386
-0.00643,0.061042,0.032579
-0.006012,0.061435,0.031437
-0.005965,0.061638,0.031499
-0.006394,0.061278,0.032673
-0.001345,0.064837,0.017162
-0.000318,0.065093,0.015711
-0.000434,0.064825,0.015651
0.000591,0.064964,0.012622
8.8e-05,0.065096,0.012974
0.000233,0.065038,0.012497
0.000438,0.065023,0.013094
0.000621,0.064683,0.011139
0.000515,0.065133,0.011461
0.000637,0.065006,0.011019
0.000506,0.064814,0.011553
-0.00643,0.061042,0.032579
-0.006012,0.061435,0.031437
0.001015,0.064603,0.011285
0.000887,0.064736,0.01169
0.000438,0.065023,0.013094
0.000591,0.064964,0.012622
0.001134,0.064437,0.010893
0.001445,0.064521,0.010403
0.001325,0.064726,0.010808
0.001244,0.064237,0.01051
0.000833,0.064318,0.01035
0.001244,0.064237,0.01051
0.000729,0.064518,0.010739
0.001134,0.064437,0.010893
0.000753,0.06484,0.010591
0.000863,0.064635,0.010177
0.001095,0.064944,0.010639
0.001214,0.064735,0.010216
0.000898,0.065153,0.012132
0.000742,0.064869,0.012152
0.000373,0.064945,0.012022
0.000742,0.064869,0.012152
0.000377,0.065259,0.011947
0.000679,0.065363,0.012014
0.000219,0.065316,0.014175
-0.000142,0.064963,0.014817
9.3e-05,0.065045,0.014139
-2.1e-05,0.065233,0.014864
-0.000249,0.065116,0.014026
-0.000142,0.064963,0.014817
-0.000483,0.065034,0.014705
9.3e-05,0.065045,0.014139
-0.000505,0.065333,0.014707
-0.000266,0.065416,0.014014
4e-06,0.065515,0.0141
-0.000237,0.065431,0.014798
-0.007574,0.059116,0.035551
-0.00779,0.059161,0.03641
-0.007727,0.058696,0.035884
-0.007614,0.059563,0.036005
-0.007903,0.059147,0.035436
-0.007727,0.058696,0.035884
-0.008081,0.058732,0.035762
-0.007574,0.059116,0.035551
-0.008267,0.059201,0.036226
-0.008061,0.0596,0.035835
-0.007868,0.059755,0.036065
-0.008065,0.059349,0.036479
-0.00825,0.057774,0.037427
-0.008714,0.057431,0.037833
-0.008378,0.057284,0.037713
-0.008576,0.057936,0.037532
-0.008149,0.057316,0.036767
-0.008281,0.056844,0.037051
-0.008544,0.057357,0.036634
-0.008281,0.056844,0.037051
-0.008672,0.056881,0.03692
-0.008149,0.057316,0.036767
-0.008793,0.05782,0.037228
-0.008929,0.057327,0.037522
0.000199,0.065516,0.013511
-7.7e-05,0.065416,0.013429
0.000413,0.065315,0.013594
0.000281,0.065042,0.01357
-6.4e-05,0.065114,0.013454
0.000281,0.065042,0.01357
-0.007664,0.06011,0.035607
-0.007434,0.059919,0.035556
-0.007844,0.059953,0.035403
-0.007716,0.059535,0.03508
-0.007415,0.059509,0.035185
-0.007415,0.059509,0.035185
-0.005615,0.062057,0.030052
-0.005454,0.061912,0.030073
-0.005788,0.061951,0.029977
-0.00575,0.061732,0.02994
-0.005507,0.061704,0.03001
-0.005507,0.061704,0.03001
-0.00511,0.062345,0.028624
-0.004944,0.062195,0.028649
-0.005292,0.062239,0.028547
-0.005255,0.062013,0.028511
-0.005003,0.061981,0.028585
-0.005003,0.061981,0.028585
-0.004606,0.06264,0.027198
-0.004434,0.062485,0.027226
-0.004797,0.062536,0.027118
-0.00476,0.062302,0.027083
-0.004498,0.062266,0.027161
-0.004498,0.062266,0.027161
-0.004103,0.062944,0.025774
-0.003924,0.062784,0.025804
-0.004302,0.06284,0.025691
-0.004266,0.062599,0.025658
-0.003995,0.062559,0.025739
-0.003995,0.062559,0.025739
-0.0036,0.063256,0.024351
-0.003415,0.063091,0.024384
-0.003808,0.063153,0.024265
-0.003773,0.062904,0.024233
-0.003491,0.06286,0.024318
-0.003491,0.06286,0.024318
-0.003097,0.063576,0.02293
-0.002907,0.063406,0.022966
-0.003314,0.063474,0.022841
-0.00328,0.063217,0.02281
-0.002989,0.063169,0.022899
-0.002989,0.063169,0.022899
-0.002595,0.063903,0.02151
-0.002398,0.063729,0.021549
-0.002821,0.063802,0.021419
-0.002787,0.063538,0.021388
-0.002486,0.063486,0.021481
